기업이름,분야,평점,연봉,2차산업군
스펙업애드 ,IT/웹/통신,2.4,2848,IT
넥슨네트웍스 ,IT/웹/통신,2.9,3167,IT
커넥트웨이브 ,IT/웹/통신,3.0,3581,IT
나이스평가정보 ,IT/웹/통신,3.3,6866,IT
엘에스산전 ,IT/웹/통신,3.5,5259,IT
에스케이엠앤서비스 ,IT/웹/통신,2.9,3939,IT
티시스 ,IT/웹/통신,2.4,4465,IT
롯데쇼핑 e커머스사업본부 ,IT/웹/통신,2.8,5424,IT
여기어때 ,IT/웹/통신,3.0,4107,IT
컴투스 ,IT/웹/통신,3.2,4424,IT
휴넷 ,IT/웹/통신,2.9,3948,IT
링크프라이스 ,IT/웹/통신,2.5,2816,IT
지에스아이티엠 ,IT/웹/통신,2.5,4705,IT
비즈테크아이 ,IT/웹/통신,2.7,3469,IT
와이즈스톤 ,IT/웹/통신,2.0,2450,IT
디케이테크인 ,IT/웹/통신,2.6,3517,IT
네오위즈 ,IT/웹/통신,3.4,4358,IT
아이파트너즈 ,IT/웹/통신,2.4,3522,IT
엔테크서비스 ,IT/웹/통신,3.6,3755,IT
신세계아이앤씨 ,IT/웹/통신,2.9,4990,IT
메가존 ,IT/웹/통신,2.7,4093,IT
현대이지웰 ,IT/웹/통신,2.5,3630,IT
아프리카티비 ,IT/웹/통신,2.8,4300,IT
윈스 ,IT/웹/통신,2.8,3774,IT
지오시스(유) ,IT/웹/통신,2.2,3467,IT
롯데닷컴 ,IT/웹/통신,3.1,4090,IT
제로웹 ,IT/웹/통신,2.1,2610,IT
코나아이 ,IT/웹/통신,2.4,4231,IT
써머스플랫폼 ,IT/웹/통신,2.5,3260,IT
와이즈넛 ,IT/웹/통신,2.7,4600,IT
에스케이커뮤니케이션즈 ,IT/웹/통신,3.1,4762,IT
아이지에스 ,IT/웹/통신,2.4,3006,IT
케이지이니시스 ,IT/웹/통신,2.2,3980,IT
직방 ,IT/웹/통신,3.0,4357,IT
미디어로그 ,IT/웹/통신,2.9,4078,IT
아이뱅크 ,IT/웹/통신,2.4,3113,IT
엠서클 ,IT/웹/통신,2.4,3780,IT
와이즈와이어즈 ,IT/웹/통신,2.1,2871,IT
예스이십사 ,IT/웹/통신,2.7,4270,IT
데이터스트림즈 ,IT/웹/통신,1.7,3937,IT
이스트소프트 ,IT/웹/통신,3.3,4017,IT
씨엔티테크 ,IT/웹/통신,2.7,3279,IT
에스케이오앤에스 ,IT/웹/통신,2.9,3257,IT
위메이드 ,IT/웹/통신,2.5,4583,IT
공팔리터 ,IT/웹/통신,2.4,3271,IT
이카운트 ,IT/웹/통신,2.8,4127,IT
한국지능정보사회진흥원 ,IT/웹/통신,3.4,3892,IT
베스핀글로벌 ,IT/웹/통신,2.8,4728,IT
웹젠 ,IT/웹/통신,2.8,3593,IT
리디 ,IT/웹/통신,3.3,4367,IT
제이슨그룹 ,IT/웹/통신,2.0,3340,IT
나비스오토모티브시스템즈 ,IT/웹/통신,2.4,4301,IT
줌인터넷 ,IT/웹/통신,2.7,4074,IT
어니컴 ,IT/웹/통신,2.2,2972,IT
에스케이브로드밴드 ,IT/웹/통신,3.5,5312,IT
한국오라클(유) ,IT/웹/통신,3.3,5964,IT
이씨이십일 ,IT/웹/통신,2.4,3719,IT
난다 ,IT/웹/통신,2.8,3138,IT
메가존클라우드 ,IT/웹/통신,2.8,4309,IT
와이드넷엔지니어링 ,IT/웹/통신,2.4,2720,IT
엔에이치엔커머스 ,IT/웹/통신,2.7,3543,IT
푸드나무 ,IT/웹/통신,2.4,3120,IT
오토소프트 ,IT/웹/통신,2.2,2644,IT
한글과컴퓨터 ,IT/웹/통신,2.6,4676,IT
펜타브리드 ,IT/웹/통신,2.8,3579,IT
클래스101 ,IT/웹/통신,2.5,4288,IT
오픈타이드코리아 ,IT/웹/통신,2.7,3592,IT
써스포 ,IT/웹/통신,2.5,2613,IT
테스트이앤씨 ,IT/웹/통신,2.5,2633,IT
이지서티 ,IT/웹/통신,2.4,3182,IT
디지털다임 ,IT/웹/통신,2.7,3393,IT
블루버드 ,IT/웹/통신,2.7,4392,IT
네이버시스템 ,IT/웹/통신,2.6,3615,IT
골프존 ,IT/웹/통신,3.2,4695,IT
코오롱베니트 ,IT/웹/통신,3.1,5176,IT
블랙홀릭 ,IT/웹/통신,2.5,3245,IT
아이비케이시스템 ,IT/웹/통신,2.9,4482,IT
드림어스컴퍼니 ,IT/웹/통신,2.7,4164,IT
폴라리스오피스 ,IT/웹/통신,3.1,4127,IT
샌드박스네트워크 ,IT/웹/통신,3.1,3973,IT
아이패밀리에스씨 ,IT/웹/통신,2.9,2849,IT
메타넷글로벌(유) ,IT/웹/통신,3.0,4765,IT
이지케어텍 ,IT/웹/통신,2.9,4136,IT
카카오엔터테인먼트 ,IT/웹/통신,3.2,4951,IT
인크루트알바콜 ,IT/웹/통신,2.6,2903,IT
옐로오투오 ,IT/웹/통신,2.1,2707,IT
비바리퍼블리카 ,IT/웹/통신,3.6,5514,IT
유엔에이엔지니어링 ,IT/웹/통신,2.5,2827,IT
토마토시스템 ,IT/웹/통신,2.9,3633,IT
코그 ,IT/웹/통신,3.9,3237,IT
알서포트 ,IT/웹/통신,2.9,3998,IT
다날 ,IT/웹/통신,3.0,4031,IT
카카오엔터프라이즈 ,IT/웹/통신,3.4,6510,IT
애드캡슐소프트 ,IT/웹/통신,2.4,3335,IT
연합뉴스 ,IT/웹/통신,3.4,5370,IT
지씨케어 ,IT/웹/통신,2.2,5748,IT
케이지모빌리언스 ,IT/웹/통신,1.8,3748,IT
쌍용정보통신 ,IT/웹/통신,2.5,4076,IT
코이스 ,IT/웹/통신,1.9,3229,IT
더핑크퐁컴퍼니 ,IT/웹/통신,2.7,3935,IT
다음커뮤니케이션 ,IT/웹/통신,3.7,4291,IT
케이원정보통신 ,IT/웹/통신,2.1,2584,IT
알티캐스트 ,IT/웹/통신,3.2,4118,IT
엔디에스 ,IT/웹/통신,2.5,4382,IT
웅진 ,IT/웹/통신,3.1,4409,IT
컴파트너스 ,IT/웹/통신,2.3,2572,IT
(재)한국특허기술진흥원 ,IT/웹/통신,2.9,3504,IT
인베니아 ,IT/웹/통신,2.9,4226,IT
한국마이크로소프트(유) ,IT/웹/통신,3.6,7615,IT
한국아이비엠테크니컬솔루션(유) ,IT/웹/통신,2.7,3432,IT
가비아 ,IT/웹/통신,3.5,4450,IT
대보정보통신 ,IT/웹/통신,2.4,3671,IT
퓨렌스 ,IT/웹/통신,2.7,3017,IT
지어소프트 ,IT/웹/통신,2.5,3487,IT
콤텍시스템 ,IT/웹/통신,2.9,3921,IT
조이시티 ,IT/웹/통신,3.1,4164,IT
틱톡 ,IT/웹/통신,2.6,4517,IT
아사달 ,IT/웹/통신,2.5,3496,IT
비트컴퓨터 ,IT/웹/통신,2.4,5044,IT
이모션글로벌 ,IT/웹/통신,2.6,3490,IT
디비아이엔씨 ,IT/웹/통신,2.7,5020,IT
스마일게이트엔터테인먼트 ,IT/웹/통신,3.4,4775,IT
엔에이치엔케이씨피 ,IT/웹/통신,3.0,3863,IT
페이레터 ,IT/웹/통신,2.5,3764,IT
유비케어 ,IT/웹/통신,2.8,3888,IT
가온아이 ,IT/웹/통신,2.4,3298,IT
그라비티 ,IT/웹/통신,2.5,4260,IT
대우정보시스템 ,IT/웹/통신,2.7,3561,IT
더화이트커뮤니케이션 ,IT/웹/통신,2.4,3224,IT
진학사 ,IT/웹/통신,3.3,3702,IT
이니텍 ,IT/웹/통신,2.4,3899,IT
현대엠엔소프트 ,IT/웹/통신,2.9,4678,IT
에스코어 ,IT/웹/통신,3.2,5329,IT
인사이트컴퍼니 ,IT/웹/통신,1.6,3111,IT
에임시스템 ,IT/웹/통신,2.8,3832,IT
케이씨씨정보통신 ,IT/웹/통신,2.7,3727,IT
그린랩스 ,IT/웹/통신,2.8,5064,IT
위즈그룹 ,IT/웹/통신,1.6,2426,IT
나무커뮤니케이션 ,IT/웹/통신,2.7,2896,IT
에스큐아이소프트 ,IT/웹/통신,3.1,3350,IT
하이퍼커넥트 ,IT/웹/통신,3.2,5155,IT
게임빌 ,IT/웹/통신,2.7,4047,IT
웹케시 ,IT/웹/통신,2.9,4031,IT
지니 ,IT/웹/통신,1.7,2884,IT
케이비데이타시스템 ,IT/웹/통신,3.2,4876,IT
바이널씨 ,IT/웹/통신,2.8,3479,IT
이트라이브 ,IT/웹/통신,2.3,3504,IT
위민 ,IT/웹/통신,3.2,2612,IT
키위컴퍼니 ,IT/웹/통신,2.2,3256,IT
구글코리아(유) ,IT/웹/통신,4.3,7032,IT
한솔인티큐브 ,IT/웹/통신,3.0,4362,IT
디케이서비스 ,IT/웹/통신,2.5,2271,IT
트리노드 ,IT/웹/통신,2.5,3446,IT
모니터랩 ,IT/웹/통신,2.1,3450,IT
바이브컴퍼니 ,IT/웹/통신,2.9,4171,IT
유비벨록스 ,IT/웹/통신,2.5,3808,IT
스마일게이트스토브 ,IT/웹/통신,2.2,5253,IT
대신정보통신 ,IT/웹/통신,2.6,3860,IT
(유)미소 ,IT/웹/통신,2.7,3714,IT
미디어윌네트웍스 ,IT/웹/통신,2.3,3641,IT
싸이버원 ,IT/웹/통신,3.1,3448,IT
쿠프마케팅 ,IT/웹/통신,2.3,3503,IT
소리바다 ,IT/웹/통신,2.3,3570,IT
펜타시큐리티 ,IT/웹/통신,3.0,3957,IT
마음에이아이 ,IT/웹/통신,1.9,3978,IT
네오싸이언 ,IT/웹/통신,2.1,3528,IT
스포티비 ,IT/웹/통신,1.7,3160,IT
디케이비즈니스 ,IT/웹/통신,2.6,2433,IT
뱅크웨어글로벌 ,IT/웹/통신,3.1,4548,IT
아시아나아이디티 ,IT/웹/통신,2.9,4977,IT
에쓰씨케이 ,IT/웹/통신,2.8,4163,IT
오케이포스 ,IT/웹/통신,2.7,3562,IT
스카우트 ,IT/웹/통신,2.6,2857,IT
엔카닷컴 ,IT/웹/통신,3.4,4560,IT
마이리얼트립 ,IT/웹/통신,3.7,4474,IT
엘솔컴퍼니 ,IT/웹/통신,2.5,3502,IT
농협정보시스템 ,IT/웹/통신,3.0,5407,IT
솔트룩스 ,IT/웹/통신,2.8,4185,IT
시큐아이 ,IT/웹/통신,3.1,4898,IT
타이탄플랫폼 ,IT/웹/통신,1.9,3952,IT
인포뱅크 ,IT/웹/통신,3.0,3875,IT
잉카인터넷 ,IT/웹/통신,2.7,3745,IT
에티버스 ,IT/웹/통신,2.7,3530,IT
영림원소프트랩 ,IT/웹/통신,3.0,4050,IT
파이오링크 ,IT/웹/통신,3.3,3754,IT
곰앤컴퍼니 ,IT/웹/통신,2.5,3753,IT
아이온커뮤니케이션즈 ,IT/웹/통신,2.8,3901,IT
우리요 ,IT/웹/통신,3.7,3325,IT
야나두 ,IT/웹/통신,2.5,4110,IT
아이엠비씨 ,IT/웹/통신,2.7,3394,IT
엔텔스 ,IT/웹/통신,2.9,4301,IT
예스콜닷컴 ,IT/웹/통신,2.8,2568,IT
오케이몰 ,IT/웹/통신,3.6,4259,IT
굿어스 ,IT/웹/통신,3.1,3645,IT
한국통신인터넷기술 ,IT/웹/통신,2.5,3004,IT
무브게임즈 ,IT/웹/통신,2.0,3100,IT
디지틀조선일보 ,IT/웹/통신,2.7,3103,IT
인피니트헬스케어 ,IT/웹/통신,2.9,3944,IT
스노우 ,IT/웹/통신,4.1,4969,IT
트립닷컴 ,IT/웹/통신,2.9,3585,IT
한국지역정보개발원 ,IT/웹/통신,2.7,4131,IT
위버스마인드 ,IT/웹/통신,2.8,3269,IT
케이엘정보통신 ,IT/웹/통신,2.5,3099,IT
하이브랩 ,IT/웹/통신,2.7,3373,IT
골드넥스 ,IT/웹/통신,2.7,2781,IT
라온시큐어 ,IT/웹/통신,3.4,4536,IT
데브시스터즈 ,IT/웹/통신,3.6,4704,IT
빗썸코리아 ,IT/웹/통신,3.2,5268,IT
캐스트이즈 ,IT/웹/통신,2.7,3889,IT
코비젼 ,IT/웹/통신,2.7,3901,IT
위니텍 ,IT/웹/통신,2.8,3213,IT
네비웍스 ,IT/웹/통신,2.3,3747,IT
에이텍 ,IT/웹/통신,2.6,3345,IT
큐로드 ,IT/웹/통신,2.3,3135,IT
플립커뮤니케이션즈 ,IT/웹/통신,3.1,3701,IT
굿모닝아이텍 ,IT/웹/통신,3.1,3733,IT
이퓨전아이 ,IT/웹/통신,2.3,2769,IT
한빛소프트 ,IT/웹/통신,2.6,3142,IT
한일네트웍스 ,IT/웹/통신,2.8,3528,IT
이테크시스템 ,IT/웹/통신,2.6,3739,IT
엠에스티씨 ,IT/웹/통신,2.5,2869,IT
투비소프트 ,IT/웹/통신,2.8,3852,IT
에스에이피코리아 ,IT/웹/통신,3.9,6835,IT
한국모바일인증 ,IT/웹/통신,2.8,3274,IT
미디어젠 ,IT/웹/통신,2.3,3666,IT
웹이즈 ,IT/웹/통신,2.3,3268,IT
씨디네트웍스 ,IT/웹/통신,3.0,4373,IT
알앤비소프트 ,IT/웹/통신,3.0,3543,IT
유엔젤 ,IT/웹/통신,3.1,3998,IT
이데일리 ,IT/웹/통신,2.8,3776,IT
테크빌교육 ,IT/웹/통신,2.6,3571,IT
현대에이치디에스 ,IT/웹/통신,3.1,4964,IT
여보야 ,IT/웹/통신,1.8,4029,IT
펀엔씨 ,IT/웹/통신,2.2,4486,IT
엔에이치엔다이퀘스트 ,IT/웹/통신,2.9,3702,IT
토비스 ,IT/웹/통신,2.8,4371,IT
피씨엔 ,IT/웹/통신,2.5,3464,IT
유플리트 ,IT/웹/통신,2.4,3196,IT
버킷플레이스 ,IT/웹/통신,3.8,4822,IT
집토스 ,IT/웹/통신,2.4,3098,IT
한국내쇼날인스트루먼트 ,IT/웹/통신,3.3,5071,IT
더크림유니언 ,IT/웹/통신,2.5,3002,IT
레진엔터테인먼트 ,IT/웹/통신,2.9,3912,IT
진코퍼레이션 ,IT/웹/통신,2.6,3396,IT
디케이유엔씨 ,IT/웹/통신,2.5,3656,IT
썬더소프트코리아 ,IT/웹/통신,2.6,3828,IT
에이쓰리시큐리티 ,IT/웹/통신,2.5,3245,IT
카카오스타일 ,IT/웹/통신,3.4,4772,IT
미래아이콘 ,IT/웹/통신,2.8,2605,IT
소만사 ,IT/웹/통신,3.2,3765,IT
슈가힐 ,IT/웹/통신,2.4,3577,IT
트릿지 ,IT/웹/통신,3.1,4569,IT
코코네엠 ,IT/웹/통신,2.3,3492,IT
아스템즈 ,IT/웹/통신,2.5,3391,IT
후이즈 ,IT/웹/통신,2.7,3028,IT
카카오브이엑스 ,IT/웹/통신,3.2,4216,IT
드래곤플라이 ,IT/웹/통신,2.1,3947,IT
엑스엘게임즈 ,IT/웹/통신,3.2,4051,IT
한국정보통신 ,IT/웹/통신,3.4,4874,IT
엠로 ,IT/웹/통신,3.1,4254,IT
티디아이 ,IT/웹/통신,2.2,3407,IT
아이피그룹 ,IT/웹/통신,2.3,3256,IT
에이치엔아이엔씨 ,IT/웹/통신,2.6,4480,IT
나온소프트 ,IT/웹/통신,2.6,3678,IT
에이에스피엔 ,IT/웹/통신,3.1,3675,IT
와일리 ,IT/웹/통신,2.4,3356,IT
케어랩스 ,IT/웹/통신,2.9,3430,IT
씨에이에스 ,IT/웹/통신,2.1,3123,IT
에이트원 ,IT/웹/통신,1.8,3269,IT
큐드 ,IT/웹/통신,2.1,2561,IT
우리에프아이에스 ,IT/웹/통신,4.0,6822,IT
한진정보통신 ,IT/웹/통신,3.0,5474,IT
발란 ,IT/웹/통신,2.7,4467,IT
쇼엠 ,IT/웹/통신,3.9,2838,IT
엘루오씨앤씨 ,IT/웹/통신,2.7,3599,IT
인젠트 ,IT/웹/통신,2.8,3711,IT
케이지제로인 ,IT/웹/통신,2.2,4282,IT
네이버클라우드 ,IT/웹/통신,4.1,5873,IT
리파인 ,IT/웹/통신,2.3,3601,IT
엔키아 ,IT/웹/통신,2.7,3542,IT
케이에스넷 ,IT/웹/통신,3.1,3825,IT
아이덴티티게임즈 ,IT/웹/통신,2.6,3739,IT
얍컴퍼니 ,IT/웹/통신,2.7,4046,IT
스테이션3 ,IT/웹/통신,2.8,3573,IT
케이스타그룹 ,IT/웹/통신,1.3,3099,IT
디비에프아이에스 ,IT/웹/통신,2.7,4955,IT
링네트 ,IT/웹/통신,3.3,4158,IT
갤럭시아머니트리 ,IT/웹/통신,2.2,3972,IT
라온피플 ,IT/웹/통신,2.3,4592,IT
매드업 ,IT/웹/통신,3.4,4051,IT
슈어엠 ,IT/웹/통신,2.2,2908,IT
딜리 ,IT/웹/통신,1.7,3567,IT
브리지텍 ,IT/웹/통신,2.6,4356,IT
유비온 ,IT/웹/통신,2.8,3535,IT
투믹스 ,IT/웹/통신,2.7,3107,IT
마크애니 ,IT/웹/통신,2.7,3670,IT
쓰리아이 ,IT/웹/통신,2.9,4343,IT
이루온 ,IT/웹/통신,2.5,3376,IT
라인게임즈 ,IT/웹/통신,2.8,4517,IT
플리토 ,IT/웹/통신,3.1,3748,IT
탑코 ,IT/웹/통신,2.3,3090,IT
동양네트웍스 ,IT/웹/통신,2.6,4017,IT
비플라이소프트 ,IT/웹/통신,2.1,3441,IT
중외정보기술 ,IT/웹/통신,2.2,3177,IT
엔비티 ,IT/웹/통신,2.4,4531,IT
팍스넷 ,IT/웹/통신,2.0,3575,IT
스터디맥스 ,IT/웹/통신,2.7,3424,IT
핑거 ,IT/웹/통신,2.7,3741,IT
이씨플라자 ,IT/웹/통신,2.4,2703,IT
다노 ,IT/웹/통신,3.3,3531,IT
씨케이앤비 ,IT/웹/통신,1.9,2638,IT
중고나라 ,IT/웹/통신,2.8,3877,IT
트위니 ,IT/웹/통신,2.5,3639,IT
위자드랩 ,IT/웹/통신,2.2,3466,IT
엠스텍 ,IT/웹/통신,2.1,2616,IT
와이드모바일 ,IT/웹/통신,2.5,3001,IT
아이템베이 ,IT/웹/통신,2.4,3782,IT
한국자산평가 ,IT/웹/통신,3.2,3945,IT
싸이버로지텍 ,IT/웹/통신,3.2,5162,IT
에스더블유엠 ,IT/웹/통신,1.9,3935,IT
오픈베이스 ,IT/웹/통신,2.9,3662,IT
위세아이텍 ,IT/웹/통신,2.4,3509,IT
아마존웹서비스 ,IT/웹/통신,3.9,7792,IT
에스넷시스템 ,IT/웹/통신,2.9,4062,IT
시스게이트 ,IT/웹/통신,2.5,2552,IT
크리스피드 ,IT/웹/통신,2.7,3377,IT
넷앤드 ,IT/웹/통신,2.9,5500,IT
아이티에스노아 ,IT/웹/통신,1.9,3656,IT
바로고 ,IT/웹/통신,3.3,4266,IT
앱코 ,IT/웹/통신,1.8,3294,IT
패스트뷰 ,IT/웹/통신,2.9,3282,IT
플레이오토 ,IT/웹/통신,2.7,3158,IT
와치텍 ,IT/웹/통신,3.0,3436,IT
누리플렉스 ,IT/웹/통신,2.8,3767,IT
디파이 ,IT/웹/통신,3.2,3377,IT
티맥스데이터 ,IT/웹/통신,3.0,5221,IT
번개장터 ,IT/웹/통신,3.5,4338,IT
블리자드엔터테인먼트(유) ,IT/웹/통신,2.8,5168,IT
유라클 ,IT/웹/통신,3.0,4251,IT
모비젠 ,IT/웹/통신,3.2,4063,IT
시큐브 ,IT/웹/통신,2.5,3179,IT
오파스넷 ,IT/웹/통신,3.5,3520,IT
인벤 ,IT/웹/통신,2.4,3041,IT
인성정보 ,IT/웹/통신,3.1,3989,IT
인픽스 ,IT/웹/통신,3.1,3276,IT
케이웨더 ,IT/웹/통신,2.3,3402,IT
아이엠폼 ,IT/웹/통신,2.3,2671,IT
에릭슨엘지 ,IT/웹/통신,3.2,5075,IT
옐로모바일 ,IT/웹/통신,2.3,3853,IT
인지소프트 ,IT/웹/통신,2.8,4167,IT
토탈소프트뱅크 ,IT/웹/통신,2.5,2890,IT
세종텔레콤 ,IT/웹/통신,2.3,4164,IT
플랜아이 ,IT/웹/통신,3.0,3057,IT
픽스다인 ,IT/웹/통신,2.2,3022,IT
에이케이아이에스 ,IT/웹/통신,2.7,4236,IT
브이티더블유 ,IT/웹/통신,2.6,4144,IT
판도라티비 ,IT/웹/통신,2.8,3049,IT
교보정보통신 ,IT/웹/통신,2.9,4636,IT
비스텔 ,IT/웹/통신,3.5,3556,IT
마이셀럽스 ,IT/웹/통신,2.8,4196,IT
매경닷컴 ,IT/웹/통신,2.5,3179,IT
스마트스코어 ,IT/웹/통신,2.2,3872,IT
데일리 ,IT/웹/통신,3.2,3307,IT
셀바스에이아이 ,IT/웹/통신,2.9,4581,IT
유웨이어플라이 ,IT/웹/통신,2.5,3075,IT
디케이비엠시 ,IT/웹/통신,2.0,3090,IT
아이티센 ,IT/웹/통신,3.1,4066,IT
리뷰플레이스 ,IT/웹/통신,3.2,3831,IT
메디컬아이피 ,IT/웹/통신,3.6,4215,IT
네오플 ,IT/웹/통신,3.7,4542,IT
델인터내셔널 ,IT/웹/통신,3.4,5681,IT
링크제니시스 ,IT/웹/통신,2.3,2948,IT
엠게임 ,IT/웹/통신,2.6,3034,IT
쿠캣 ,IT/웹/통신,2.5,3227,IT
소프트캠프 ,IT/웹/통신,2.7,4479,IT
집닥 ,IT/웹/통신,3.4,3463,IT
유디아이디 ,IT/웹/통신,2.8,3385,IT
펜타시스템테크놀러지 ,IT/웹/통신,3.3,3858,IT
위엠비 ,IT/웹/통신,2.9,3784,IT
뤼이드 ,IT/웹/통신,3.1,5207,IT
어드밴텍케이알 ,IT/웹/통신,2.4,3906,IT
버넥트 ,IT/웹/통신,3.0,4492,IT
와이어트 ,IT/웹/통신,2.4,4005,IT
이토마토 ,IT/웹/통신,2.0,3706,IT
티라유텍 ,IT/웹/통신,2.5,3882,IT
파인원홀딩스 ,IT/웹/통신,2.7,3336,IT
넷마블몬스터 ,IT/웹/통신,2.6,4113,IT
평화이즈 ,IT/웹/통신,2.8,3649,IT
한화에스앤씨 ,IT/웹/통신,3.2,4907,IT
그린웍스 ,IT/웹/통신,2.1,2988,IT
뱅크샐러드 ,IT/웹/통신,3.2,5473,IT
메가넥스트 ,IT/웹/통신,2.8,3263,IT
디아이웨어 ,IT/웹/통신,2.2,4496,IT
스포카 ,IT/웹/통신,3.3,2965,IT
사이버다임 ,IT/웹/통신,2.7,3747,IT
에이블리코퍼레이션 ,IT/웹/통신,3.1,4039,IT
현대정보기술 ,IT/웹/통신,2.5,4087,IT
디케이아이테크놀로지 ,IT/웹/통신,2.8,3579,IT
씨앤토트플러스 ,IT/웹/통신,2.2,3027,IT
유한책임회사앤서스랩코리아 ,IT/웹/통신,2.8,5324,IT
대우루컴즈 ,IT/웹/통신,2.8,3263,IT
와이디온라인 ,IT/웹/통신,2.1,3544,IT
디아이웨어 ,IT/웹/통신,2.2,4496,IT
스포카 ,IT/웹/통신,3.3,2965,IT
위메이드플레이 ,IT/웹/통신,3.4,4339,IT
유호스트 ,IT/웹/통신,2.5,3076,IT
이씨오 ,IT/웹/통신,2.8,3078,IT
헥토이노베이션 ,IT/웹/통신,3.1,4594,IT
누리미디어 ,IT/웹/통신,2.9,3927,IT
비에스지파트너스 ,IT/웹/통신,2.8,3854,IT
콤텍정보통신 ,IT/웹/통신,2.7,3855,IT
아이디에스앤트러스트 ,IT/웹/통신,2.9,4071,IT
교육지대 ,IT/웹/통신,2.5,3458,IT
삼양데이타시스템 ,IT/웹/통신,2.3,3926,IT
헬로인사 ,IT/웹/통신,2.4,3100,IT
메타빌드 ,IT/웹/통신,2.7,3365,IT
대교씨엔에스 ,IT/웹/통신,2.9,5560,IT
와이즈버즈 ,IT/웹/통신,3.3,3839,IT
케이아이엔엑스 ,IT/웹/통신,3.0,4276,IT
핸디소프트 ,IT/웹/통신,2.4,3655,IT
브레인즈컴퍼니 ,IT/웹/통신,3.0,3550,IT
엘지히다찌 ,IT/웹/통신,2.5,3805,IT
티쿤글로벌 ,IT/웹/통신,2.2,3456,IT
밸로프 ,IT/웹/통신,2.2,3095,IT
에스티에이테스팅컨설팅 ,IT/웹/통신,2.8,3202,IT
퀄슨 ,IT/웹/통신,3.1,3920,IT
맵퍼스 ,IT/웹/통신,3.0,4335,IT
에스지에이 ,IT/웹/통신,2.5,3519,IT
한국콩스버그마리타임 ,IT/웹/통신,2.8,4638,IT
게임덱스 ,IT/웹/통신,2.7,2809,IT
산하정보기술 ,IT/웹/통신,2.8,3146,IT
포인트모바일 ,IT/웹/통신,2.2,3415,IT
스타일쉐어 ,IT/웹/통신,2.9,4334,IT
어스얼라이언스 ,IT/웹/통신,2.5,2945,IT
이포넷 ,IT/웹/통신,2.9,3595,IT
두산정보통신 ,IT/웹/통신,3.2,5551,IT
하나아이앤에스 ,IT/웹/통신,2.3,3924,IT
루나소프트 ,IT/웹/통신,2.3,3704,IT
크몽 ,IT/웹/통신,3.8,4210,IT
퓨즈 ,IT/웹/통신,2.2,3053,IT
백패커 ,IT/웹/통신,3.4,3872,IT
브랜드엑스코퍼레이션 ,IT/웹/통신,3.1,4158,IT
와그 ,IT/웹/통신,2.2,3563,IT
포비즈코리아 ,IT/웹/통신,2.4,3390,IT
