기업이름,분야,평점,연봉,2차산업군
디엑스앤브이엑스(주) ,제조/화학,2.3,3334,석유/화학/에너지
선문그린사이언스(주) ,제조/화학,1.7,2904,석유/화학/에너지
코센(주) ,제조/화학,3.2,3576,석유/화학/에너지
한스킨(주) ,제조/화학,2.2,3156,석유/화학/에너지
(주)석경에이티 ,제조/화학,2.6,2958,석유/화학/에너지
(주)엘루오 ,제조/화학,1.2,2940,석유/화학/에너지
(주)우성엠에프 ,제조/화학,1.9,3422,석유/화학/에너지
(주)이즈앤트리 ,제조/화학,2.3,3640,석유/화학/에너지
디알텍(주) ,제조/화학,2.6,4135,석유/화학/에너지
엔씨에이취코리아(주) ,제조/화학,2.6,4494,석유/화학/에너지
천일엔지니어링(주) ,제조/화학,2.4,3722,석유/화학/에너지
(주)브랜드501 ,제조/화학,2.6,3013,석유/화학/에너지
동서석유화학(주) ,제조/화학,2.9,5010,석유/화학/에너지
(주)아프로알앤디 ,제조/화학,2.5,3839,석유/화학/에너지
(주)에스비티엘첨단소재 ,제조/화학,2.8,3953,석유/화학/에너지
(주)이지켐 ,제조/화학,2.1,3455,석유/화학/에너지
(주)트윈세이버 ,제조/화학,2.5,3353,석유/화학/에너지
대경기술단(주) ,제조/화학,1.8,2343,석유/화학/에너지
대성에너지(주) ,제조/화학,3.3,4645,석유/화학/에너지
반도코리아(주) ,제조/화학,2.8,3806,석유/화학/에너지
성진케미칼(주) ,제조/화학,1.8,2907,석유/화학/에너지
셀프(주) ,제조/화학,1.4,1968,석유/화학/에너지
오션어스(주) ,제조/화학,2.5,4225,석유/화학/에너지
한국다우코닝(주) ,제조/화학,3.5,4395,석유/화학/에너지
(주)케이디코퍼레이션 ,제조/화학,1.9,3619,석유/화학/에너지
(주)파커스 ,제조/화학,2.7,3659,석유/화학/에너지
덕산약품공업(주) ,제조/화학,2.8,3001,석유/화학/에너지
디엔브이코리아(유) ,제조/화학,3.5,4945,석유/화학/에너지
티에스알(주) ,제조/화학,2.7,4204,석유/화학/에너지
플루오린코리아(주) ,제조/화학,3.8,4571,석유/화학/에너지
(주)디와이엠솔루션 ,제조/화학,2.7,4143,석유/화학/에너지
(주)캉가루 ,제조/화학,2.6,2357,석유/화학/에너지
다이토키스코(주) ,제조/화학,2.3,3549,석유/화학/에너지
선영화학(주) ,제조/화학,2.3,3409,석유/화학/에너지
(주)아이텍기술 ,제조/화학,2.2,3159,석유/화학/에너지
(주)온결 ,제조/화학,2.6,2861,석유/화학/에너지
(주)일신웰스 ,제조/화학,3.0,3491,석유/화학/에너지
(주)정코스 ,제조/화학,2.2,3263,석유/화학/에너지
에스케이피유코어(주) ,제조/화학,3.4,4822,석유/화학/에너지
유림특수화학(주) ,제조/화학,2.1,3056,석유/화학/에너지
크리버코리아(주) ,제조/화학,3.3,3951,석유/화학/에너지
피엔티(주) ,제조/화학,2.4,3734,석유/화학/에너지
한국분석기술연구소 ,제조/화학,1.9,2318,석유/화학/에너지
(주)데스코 ,제조/화학,2.2,3503,석유/화학/에너지
(주)베스트이노베이션 ,제조/화학,1.8,2644,석유/화학/에너지
(주)수양켐텍 ,제조/화학,2.3,3260,석유/화학/에너지
(주)에이치피엠글로벌 ,제조/화학,3.0,3255,석유/화학/에너지
롯데엠시시(주) ,제조/화학,3.2,5305,석유/화학/에너지
상경물산(주) ,제조/화학,1.2,2544,석유/화학/에너지
에스케이인천석유화학(주) ,제조/화학,3.7,5058,석유/화학/에너지
파워토스(주) ,제조/화학,2.5,3302,석유/화학/에너지
한국우에무라(주) ,제조/화학,2.8,3612,석유/화학/에너지
한불화장품(주) ,제조/화학,3.3,3651,석유/화학/에너지
(주)휴먼패스 ,제조/화학,1.8,2441,석유/화학/에너지
가네보코스메틱스코리아(주) ,제조/화학,2.8,4217,석유/화학/에너지
브랜탁코리아(주) ,제조/화학,2.7,4091,석유/화학/에너지
세안기술(주) ,제조/화학,3.0,2822,석유/화학/에너지
(주)케이피텍 ,제조/화학,2.3,3562,석유/화학/에너지
경동도시가스(주) ,제조/화학,4.4,4548,석유/화학/에너지
극동유화(주) ,제조/화학,3.5,3976,석유/화학/에너지
아그리젠토(주) ,제조/화학,3.0,3065,석유/화학/에너지
인천화학(주) ,제조/화학,2.3,3055,석유/화학/에너지
케이씨(주) ,제조/화학,2.3,3596,석유/화학/에너지
코리아피티지(주) ,제조/화학,3.0,3873,석유/화학/에너지
코스포영남파워(주) ,제조/화학,3.7,4567,석유/화학/에너지
포천파워(주) ,제조/화학,3.2,5344,석유/화학/에너지
(주)논픽션 ,제조/화학,1.7,3324,석유/화학/에너지
(주)한미프렉시블 ,제조/화학,2.4,2750,석유/화학/에너지
부산도시가스(주) ,제조/화학,3.9,4989,석유/화학/에너지
신양엔지니어링(주) ,제조/화학,1.7,2260,석유/화학/에너지
아성플라스틱밸브(주) ,제조/화학,2.4,2960,석유/화학/에너지
엘켐실리콘즈코리아(주) ,제조/화학,2.1,3801,석유/화학/에너지
페스웰(주) ,제조/화학,3.3,3137,석유/화학/에너지
한울생명과학(주) ,제조/화학,1.8,2625,석유/화학/에너지
(주)비에스아이그룹코리아 ,제조/화학,2.7,4001,석유/화학/에너지
랑세스코리아(유) ,제조/화학,3.1,4147,석유/화학/에너지
보락(주) ,제조/화학,3.0,3829,석유/화학/에너지
에스케이종합화학(주) ,제조/화학,4.2,5040,석유/화학/에너지
영남에너지서비스(주) ,제조/화학,3.4,4128,석유/화학/에너지
유딘엔지니어링(주) ,제조/화학,1.3,2867,석유/화학/에너지
제일종합기술(주) ,제조/화학,2.0,3409,석유/화학/에너지
진양산업(주) ,제조/화학,2.8,3287,석유/화학/에너지
충남도시가스(주) ,제조/화학,3.3,5051,석유/화학/에너지
코원에너지서비스(주) ,제조/화학,4.1,4697,석유/화학/에너지
테라코코리아(주) ,제조/화학,2.9,3966,석유/화학/에너지
한국쉘석유(주) ,제조/화학,3.7,5062,석유/화학/에너지
(주)유진테크머티리얼즈 ,제조/화학,2.1,4905,석유/화학/에너지
(주)컴플리톤코리아 ,제조/화학,3.3,4508,석유/화학/에너지
달마전자(주) ,제조/화학,2.6,3064,석유/화학/에너지
슐저지티씨테크놀로지코리아(주) ,제조/화학,3.2,3519,석유/화학/에너지
에스엠피(주) ,제조/화학,2.4,5571,석유/화학/에너지
주원테크(주) ,제조/화학,2.6,3010,석유/화학/에너지
프로그린테크(주) ,제조/화학,2.4,3071,석유/화학/에너지
현대파이프(주) ,제조/화학,2.9,3573,석유/화학/에너지
(주)올네이션 ,제조/화학,2.7,3302,석유/화학/에너지
(주)제이후렉스 ,제조/화학,3.8,4547,석유/화학/에너지
(주)하이딥 ,제조/화학,2.9,4034,석유/화학/에너지
대덕가스(주) ,제조/화학,2.4,2777,석유/화학/에너지
모멘티브퍼포먼스머티리얼스코리아(주) ,제조/화학,2.6,4826,석유/화학/에너지
승진기업 ,제조/화학,2.0,2200,석유/화학/에너지
씨에이치디(주) ,제조/화학,2.6,2789,석유/화학/에너지
애경특수도료(주) ,제조/화학,2.2,4201,석유/화학/에너지
엠엔비그린어스(주) ,제조/화학,2.0,3010,석유/화학/에너지
장암칼스(주) ,제조/화학,2.7,3461,석유/화학/에너지
지금강(주) ,제조/화학,2.9,3870,석유/화학/에너지
한국디비케이(주) ,제조/화학,2.0,2576,석유/화학/에너지
한국무사시도료(주) ,제조/화학,2.6,3205,석유/화학/에너지
(주)동성화학 ,제조/화학,3.0,3864,석유/화학/에너지
(주)씨엔텍코리아 ,제조/화학,3.2,2763,석유/화학/에너지
(주)아토세이프 ,제조/화학,3.9,2675,석유/화학/에너지
(주)유원플렛폼 ,제조/화학,2.4,3330,석유/화학/에너지
군장에너지 ,제조/화학,3.2,4474,석유/화학/에너지
백영전자(주) ,제조/화학,1.8,3265,석유/화학/에너지
중국검험인증그룹코리아컴퍼니(주) ,제조/화학,1.9,2896,석유/화학/에너지
테라이엔씨(주) ,제조/화학,2.1,3203,석유/화학/에너지
(주)비앤비 ,제조/화학,2.1,2684,석유/화학/에너지
(주)알킨스 ,제조/화학,2.6,3269,석유/화학/에너지
광동(주) ,제조/화학,2.1,3394,석유/화학/에너지
로이드선급협회아시아영업소 ,제조/화학,3.1,4612,석유/화학/에너지
삼의공영(주) ,제조/화학,2.5,3766,석유/화학/에너지
엠오에스강북(주) ,제조/화학,2.1,2753,석유/화학/에너지
이코넥스(주) ,제조/화학,2.2,3443,석유/화학/에너지
제이엘켐(주) ,제조/화학,2.8,4241,석유/화학/에너지
프라이메탈스테크놀리지스코리아(유) ,제조/화학,2.9,4800,석유/화학/에너지
한국다우케미칼실리콘(주) ,제조/화학,3.3,5158,석유/화학/에너지
한국섬유개발연구원 ,제조/화학,3.8,3807,석유/화학/에너지
(주)빅디테일 ,제조/화학,2.3,2835,석유/화학/에너지
(주)세원기술단 ,제조/화학,1.6,2617,석유/화학/에너지
(주)아스타 ,제조/화학,2.0,3757,석유/화학/에너지
그린텍이엔지(주) ,제조/화학,2.2,2733,석유/화학/에너지
더원코스메틱(주) ,제조/화학,3.2,3279,석유/화학/에너지
실리콘밸리(주) ,제조/화학,2.7,2638,석유/화학/에너지
일진 ,제조/화학,2.5,3685,석유/화학/에너지
(주)금정 ,제조/화학,2.3,3041,석유/화학/에너지
(주)정석케미칼 ,제조/화학,2.4,3486,석유/화학/에너지
금호덴탈제약(주) ,제조/화학,1.8,2671,석유/화학/에너지
동우기술단(주) ,제조/화학,2.3,3248,석유/화학/에너지
신광화학공업(주) ,제조/화학,2.2,3138,석유/화학/에너지
신성산업(주) ,제조/화학,1.9,3498,석유/화학/에너지
알파색채(주) ,제조/화학,2.1,2670,석유/화학/에너지
에스디(주) ,제조/화학,2.6,4261,석유/화학/에너지
이노레스(주) ,제조/화학,3.0,3247,석유/화학/에너지
인천도시가스(주) ,제조/화학,3.1,4058,석유/화학/에너지
티케이지애강(주) ,제조/화학,2.1,3578,석유/화학/에너지
한화폴리드리머(주) ,제조/화학,2.6,3575,석유/화학/에너지
(주)에프티씨코리아 ,제조/화학,3.2,3995,석유/화학/에너지
(주)엔티지코리아 ,제조/화학,2.2,3069,석유/화학/에너지
(주)트리즈엔지니어링 ,제조/화학,2.9,4034,석유/화학/에너지
(주)피앤피산업 ,제조/화학,3.2,2661,석유/화학/에너지
(주)해양도시가스 ,제조/화학,3.3,3989,석유/화학/에너지
(주)헬프트라이알 ,제조/화학,3.7,0,석유/화학/에너지
동양잉크(주) ,제조/화학,3.1,4726,석유/화학/에너지
동양티피티(주) ,제조/화학,2.2,2743,석유/화학/에너지
에이치엔씨엔지니어링(주) ,제조/화학,2.8,4414,석유/화학/에너지
전영(주) ,제조/화학,2.0,3325,석유/화학/에너지
한국나노텍(주) ,제조/화학,1.8,2398,석유/화학/에너지
(주)나노 ,제조/화학,2.6,3070,석유/화학/에너지
(주)디어스엠 ,제조/화학,3.5,2771,석유/화학/에너지
(주)블루마운트테크놀러지 ,제조/화학,2.8,2842,석유/화학/에너지
(주)유엔아이 ,제조/화학,2.4,3303,석유/화학/에너지
(주)창강화학 ,제조/화학,3.3,3404,석유/화학/에너지
(주)펠릭스랩 ,제조/화학,4.3,2740,석유/화학/에너지
(주)풍농 ,제조/화학,1.9,5003,석유/화학/에너지
건일엔지니어링(주) ,제조/화학,2.1,3811,석유/화학/에너지
광진(주) ,제조/화학,3.1,4257,석유/화학/에너지
금호폴리켐(주) ,제조/화학,3.1,5485,석유/화학/에너지
대은산업(주) ,제조/화학,1.7,2598,석유/화학/에너지
모빌코리아윤활유(주) ,제조/화학,2.8,6075,석유/화학/에너지
삼공물산(주) ,제조/화학,2.3,3292,석유/화학/에너지
서안켐텍(주) ,제조/화학,2.3,3963,석유/화학/에너지
엔에스엠(주) ,제조/화학,2.4,3528,석유/화학/에너지
우창산업(주) ,제조/화학,2.4,2594,석유/화학/에너지
유니버셜오일(주) ,제조/화학,2.8,2808,석유/화학/에너지
일천산업 ,제조/화학,1.2,2909,석유/화학/에너지
케이디케이(주) ,제조/화학,2.1,4084,석유/화학/에너지
태진(주) ,제조/화학,2.2,3192,석유/화학/에너지
태형(주) ,제조/화학,2.3,3102,석유/화학/에너지
한국훅스윤활유(주) ,제조/화학,3.0,4072,석유/화학/에너지
(주)뷰케이코리아 ,제조/화학,2.8,3916,석유/화학/에너지
(주)씨텍 ,제조/화학,2.3,5033,석유/화학/에너지
(주)한화/화약 ,제조/화학,3.6,5089,석유/화학/에너지
기도스포츠(주) ,제조/화학,2.4,5314,석유/화학/에너지
더트루메틱(주) ,제조/화학,2.5,3450,석유/화학/에너지
덕성엠앤피(주) ,제조/화학,2.0,3688,석유/화학/에너지
신흥화학(주) ,제조/화학,3.2,3748,석유/화학/에너지
주영산업(주) ,제조/화학,1.4,2726,석유/화학/에너지
코스모필름스코리아(주) ,제조/화학,3.5,3101,석유/화학/에너지
포뉴텍(주) ,제조/화학,2.7,4302,석유/화학/에너지
피코바이오(주) ,제조/화학,2.2,2367,석유/화학/에너지
(주)동천 ,제조/화학,2.6,3661,석유/화학/에너지
(주)두코 ,제조/화학,2.2,3061,석유/화학/에너지
(주)아이씨티컴플라이언스 ,제조/화학,3.3,3074,석유/화학/에너지
(주)엘엑스엠엠에이 ,제조/화학,3.2,4894,석유/화학/에너지
(주)케이팩 ,제조/화학,2.6,3316,석유/화학/에너지
(주)코멕 ,제조/화학,1.6,3050,석유/화학/에너지
(주)파머스그레인코리아 ,제조/화학,1.2,2787,석유/화학/에너지
강원도시가스(주) ,제조/화학,3.3,3754,석유/화학/에너지
진양화학(주) ,제조/화학,2.4,3888,석유/화학/에너지
차후에스엔피(주) ,제조/화학,2.0,3454,석유/화학/에너지
한국호세코(주) ,제조/화학,1.4,4226,석유/화학/에너지
(주)리뉴시스템 ,제조/화학,2.7,3319,석유/화학/에너지
(주)아이씨티케이 ,제조/화학,2.1,3307,석유/화학/에너지
(주)퍼퓸홀릭 ,제조/화학,1.9,0,석유/화학/에너지
(주)프로켐 ,제조/화학,1.9,3061,석유/화학/에너지
NR지엔씨 ,제조/화학,3.3,3894,석유/화학/에너지
로얄네이쳐(주) ,제조/화학,1.4,2517,석유/화학/에너지
룰런즈라버코리아(주) ,제조/화학,2.4,4380,석유/화학/에너지
범우(주) ,제조/화학,2.8,3936,석유/화학/에너지
세일하이텍(주) ,제조/화학,2.1,3302,석유/화학/에너지
씨앤앰(주) ,제조/화학,3.2,4871,석유/화학/에너지
엘지도요엔지니어링(주) ,제조/화학,2.2,5700,석유/화학/에너지
조성코퍼레이션(주) ,제조/화학,2.2,2962,석유/화학/에너지
한진피앤씨(주) ,제조/화학,2.1,4180,석유/화학/에너지
(주)고비 ,제조/화학,2.4,3229,석유/화학/에너지
(주)아이유닉 ,제조/화학,2.9,2796,석유/화학/에너지
(주)에이피텍 ,제조/화학,2.8,3056,석유/화학/에너지
(주)율산 ,제조/화학,1.8,0,석유/화학/에너지
(주)중앙첨단소재 ,제조/화학,2.4,4474,석유/화학/에너지
(주)카파맥스 ,제조/화학,2.0,2484,석유/화학/에너지
(주)피엔에스 ,제조/화학,2.5,3656,석유/화학/에너지
(주)한신체인 ,제조/화학,3.9,4117,석유/화학/에너지
(주)해광요업 ,제조/화학,3.4,4598,석유/화학/에너지
그레이스콘티넨탈코리아(주) ,제조/화학,1.8,2853,석유/화학/에너지
금화소재(주) ,제조/화학,1.9,3266,석유/화학/에너지
대경엔지니어링(주) ,제조/화학,3.6,2768,석유/화학/에너지
로움하이텍(주) ,제조/화학,2.5,3656,석유/화학/에너지
비씨태창산업(유) ,제조/화학,2.5,2935,석유/화학/에너지
씰테크(주) ,제조/화학,1.8,2821,석유/화학/에너지
에스티엑스에너지(주) ,제조/화학,3.3,3360,석유/화학/에너지
에이피에스티(주) ,제조/화학,3.5,3151,석유/화학/에너지
엘베스트지에이티(주) ,제조/화학,3.1,4298,석유/화학/에너지
오리온이엔씨(주) ,제조/화학,1.9,3645,석유/화학/에너지
정도이앤피(주) ,제조/화학,2.4,4254,석유/화학/에너지
코스모아이앤디(주) ,제조/화학,2.5,3851,석유/화학/에너지
파낙스이엠(주) ,제조/화학,3.4,3381,석유/화학/에너지
한국에이에스케이케미칼즈(주) ,제조/화학,3.1,4474,석유/화학/에너지
(주)닥터글로덤 ,제조/화학,2.7,2822,석유/화학/에너지
(주)어벤션 ,제조/화학,3.9,0,석유/화학/에너지
고려검사(주) ,제조/화학,2.4,2962,석유/화학/에너지
금성티에스씨(주) ,제조/화학,1.7,2599,석유/화학/에너지
신우산업(주) ,제조/화학,1.3,2705,석유/화학/에너지
씨에스엘쏠라(주) ,제조/화학,3.3,3497,석유/화학/에너지
어스그린코리아(주) ,제조/화학,3.3,4049,석유/화학/에너지
우피휠터스코리아(유) ,제조/화학,2.4,3451,석유/화학/에너지
이엠씨컴플라이언스(주) ,제조/화학,2.9,4120,석유/화학/에너지
인천종합에너지(주) ,제조/화학,4.4,5065,석유/화학/에너지
일신하이폴리(주) ,제조/화학,1.9,4100,석유/화학/에너지
전영화전(주) ,제조/화학,2.0,2910,석유/화학/에너지
제이더블유생활건강(주) ,제조/화학,1.7,4883,석유/화학/에너지
케이에스펄(주) ,제조/화학,3.0,2670,석유/화학/에너지
한국케미라화학(주) ,제조/화학,2.9,3709,석유/화학/에너지
한주케미칼(주) ,제조/화학,2.0,4126,석유/화학/에너지
(주)동일제약 ,제조/화학,2.7,3142,석유/화학/에너지
(주)석광테크 ,제조/화학,4.3,3952,석유/화학/에너지
(주)유알지 ,제조/화학,5.0,2919,석유/화학/에너지
(주)피유시스 ,제조/화학,4.3,4004,석유/화학/에너지
대원산업(주) ,제조/화학,2.2,4232,석유/화학/에너지
에어코리아(주) ,제조/화학,2.8,5512,석유/화학/에너지
위즈코즈(주) ,제조/화학,3.0,2656,석유/화학/에너지
윈드밀러앤홀셔아시아퍼시픽컴퍼니리미티드 ,제조/화학,4.2,6312,석유/화학/에너지
이에스코리아(주) ,제조/화학,3.7,1767,석유/화학/에너지
지에스이(주) ,제조/화학,3.5,4191,석유/화학/에너지
지엠큐(주) ,제조/화학,3.3,2249,석유/화학/에너지
한국나이스기술단(주) ,제조/화학,2.5,2295,석유/화학/에너지
한국사빅이노베이티브플라스틱(유) ,제조/화학,2.8,3777,석유/화학/에너지
한국카모플라스트(주) ,제조/화학,2.8,2778,석유/화학/에너지
(주)세모컴퍼니 ,제조/화학,2.8,3371,석유/화학/에너지
(주)케이디중앙연구소 ,제조/화학,2.8,3898,석유/화학/에너지
(주)파뮤 ,제조/화학,2.8,2642,석유/화학/에너지
고도텍(주) ,제조/화학,3.4,3042,석유/화학/에너지
그라프(주) ,제조/화학,2.8,3165,석유/화학/에너지
나노픽시스(주) ,제조/화학,3.0,2370,석유/화학/에너지
대림(주) ,제조/화학,3.0,3874,석유/화학/에너지
대진첨단소재(주) ,제조/화학,2.0,2966,석유/화학/에너지
동서산업(주) ,제조/화학,3.6,4050,석유/화학/에너지
동성하이켐(주) ,제조/화학,3.4,4587,석유/화학/에너지
삼성비피화학(주) ,제조/화학,3.4,4986,석유/화학/에너지
선익 ,제조/화학,4.0,3039,석유/화학/에너지
에스엠솔루션즈(주) ,제조/화학,1.8,2390,석유/화학/에너지
에이치더블유아이(주) ,제조/화학,2.0,3384,석유/화학/에너지
월드에어텍(주) ,제조/화학,3.0,2506,석유/화학/에너지
제누스(주) ,제조/화학,2.6,4931,석유/화학/에너지
케이에이치테크 ,제조/화학,1.4,3983,석유/화학/에너지
태성엔지니어링 ,제조/화학,2.6,3546,석유/화학/에너지
티티티(주) ,제조/화학,2.6,3131,석유/화학/에너지
플러벤스(주) ,제조/화학,2.6,3051,석유/화학/에너지
한진화학(주) ,제조/화학,1.4,3152,석유/화학/에너지
(주)건양 ,제조/화학,3.8,3219,석유/화학/에너지
(주)오리오 ,제조/화학,2.5,0,석유/화학/에너지
(주)유니트레이드 ,제조/화학,3.3,3072,석유/화학/에너지
(주)코레트리 ,제조/화학,1.8,3133,석유/화학/에너지
경민엔지니어링(주) ,제조/화학,3.0,2174,석유/화학/에너지
그린텍컴(주) ,제조/화학,3.0,2911,석유/화학/에너지
동해가스산업(주) ,제조/화학,2.8,3017,석유/화학/에너지
디케이씨코포레이션(주) ,제조/화학,2.3,1845,석유/화학/에너지
라파월드(주) ,제조/화학,3.3,3218,석유/화학/에너지
마임 ,제조/화학,3.0,2614,석유/화학/에너지
명성세미트론(주) ,제조/화학,2.5,2846,석유/화학/에너지
부성폴리콤(주) ,제조/화학,2.5,3382,석유/화학/에너지
비엔케미칼(주) ,제조/화학,2.0,3112,석유/화학/에너지
세스트(주) ,제조/화학,2.8,3567,석유/화학/에너지
수완에너지(주) ,제조/화학,3.3,5010,석유/화학/에너지
싸이트로닉(주) ,제조/화학,1.8,0,석유/화학/에너지
씨씨피컴포지트코리아(주) ,제조/화학,2.5,3316,석유/화학/에너지
에스케이어드밴스드(주) ,제조/화학,3.0,5109,석유/화학/에너지
제이엠넷(주) ,제조/화학,2.8,3002,석유/화학/에너지
태영티알티(주) ,제조/화학,2.3,2894,석유/화학/에너지
한국솔베이정밀화학(주) ,제조/화학,3.8,3167,석유/화학/에너지
화인코(주) ,제조/화학,2.8,3067,석유/화학/에너지
(주)네스트 ,제조/화학,3.0,2563,석유/화학/에너지
(주)에이에스피 ,제조/화학,4.0,0,석유/화학/에너지
(주)엑소루브 ,제조/화학,2.3,2920,석유/화학/에너지
(주)이레에이티 ,제조/화학,1.0,3897,석유/화학/에너지
남양고진공 ,제조/화학,3.7,0,석유/화학/에너지
대광화공(주) ,제조/화학,2.0,5701,석유/화학/에너지
대양플라텍(주) ,제조/화학,3.3,3364,석유/화학/에너지
디더블유아이(주) ,제조/화학,1.3,2974,석유/화학/에너지
범일전기(주) ,제조/화학,3.0,2988,석유/화학/에너지
블랙스미스(주) ,제조/화학,2.7,2220,석유/화학/에너지
삼성석유화학(주) ,제조/화학,3.0,5259,석유/화학/에너지
솔레니스코리아(유) ,제조/화학,2.0,3387,석유/화학/에너지
스톨베르그앤드삼일(주) ,제조/화학,3.0,4337,석유/화학/에너지
씨아이텔레콤 ,제조/화학,2.3,3844,석유/화학/에너지
씨알에스리프로세싱코리아리미티드(유) ,제조/화학,4.3,3667,석유/화학/에너지
씨에스텍(주) ,제조/화학,1.7,0,석유/화학/에너지
에스지씨에너지(주) ,제조/화학,3.7,4893,석유/화학/에너지
에스케이피아이씨글로벌(주) ,제조/화학,4.3,5225,석유/화학/에너지
오아시스이엔에스(주) ,제조/화학,3.0,2967,석유/화학/에너지
우병엔지니어링(주) ,제조/화학,3.3,3847,석유/화학/에너지
이엘엠(주) ,제조/화학,3.3,3328,석유/화학/에너지
코네스코퍼레이션(주) ,제조/화학,3.7,3246,석유/화학/에너지
타코스(주) ,제조/화학,1.3,0,석유/화학/에너지
태강(주) ,제조/화학,2.3,2407,석유/화학/에너지
현대전자 ,제조/화학,4.0,5333,석유/화학/에너지
(주)경원 ,제조/화학,1.5,0,석유/화학/에너지
(주)미디온그룹 ,제조/화학,4.0,3818,석유/화학/에너지
(주)버즈업 ,제조/화학,5.0,0,석유/화학/에너지
(주)부산아크릴 ,제조/화학,1.5,2906,석유/화학/에너지
(주)시코 ,제조/화학,3.5,2473,석유/화학/에너지
(주)엘케이랩스 ,제조/화학,5.0,0,석유/화학/에너지
(주)영인플랜텍 ,제조/화학,3.0,0,석유/화학/에너지
(주)퓨어스피어 ,제조/화학,3.5,3605,석유/화학/에너지
(주)하나이화 ,제조/화학,3.0,4484,석유/화학/에너지
(주)현텍엔바이오 ,제조/화학,5.0,0,석유/화학/에너지
가온에이스(주) ,제조/화학,1.5,1755,석유/화학/에너지
고려도토(주) ,제조/화학,2.0,2412,석유/화학/에너지
굿스 ,제조/화학,4.5,3690,석유/화학/에너지
동양케미칼(주) ,제조/화학,3.0,4640,석유/화학/에너지
두루주 ,제조/화학,4.0,0,석유/화학/에너지
라이프앤진(주) ,제조/화학,4.0,0,석유/화학/에너지
로완컴퍼니스 ,제조/화학,4.5,11700,석유/화학/에너지
베이비원코리아(주) ,제조/화학,1.0,2298,석유/화학/에너지
보경전기 ,제조/화학,2.5,2633,석유/화학/에너지
부건종합건축사사무소(주) ,제조/화학,2.0,5119,석유/화학/에너지
비기(주) ,제조/화학,3.5,3475,석유/화학/에너지
비스알(주) ,제조/화학,2.5,3710,석유/화학/에너지
삼양화성(주) ,제조/화학,4.5,5220,석유/화학/에너지
선박설계폴라리스 ,제조/화학,2.0,0,석유/화학/에너지
선텍옵트코리아(주) ,제조/화학,1.0,3767,석유/화학/에너지
세원산업(주) ,제조/화학,4.0,3628,석유/화학/에너지
실리콘모션코리아(유) ,제조/화학,3.5,4845,석유/화학/에너지
아시아소음진동연구소(주) ,제조/화학,2.5,2925,석유/화학/에너지
에스케이에스페인트(주) ,제조/화학,2.0,3100,석유/화학/에너지
에이와케이(주) ,제조/화학,1.0,3705,석유/화학/에너지
에이피엠(주) ,제조/화학,1.0,3472,석유/화학/에너지
와이씨켐(주) ,제조/화학,2.5,3738,석유/화학/에너지
인천연료전지(주) ,제조/화학,2.0,0,석유/화학/에너지
일진레이텍(주) ,제조/화학,1.0,4313,석유/화학/에너지
자연과과학(주) ,제조/화학,3.5,2400,석유/화학/에너지
제일화성(주) ,제조/화학,3.0,2958,석유/화학/에너지
지코스(주) ,제조/화학,2.5,4110,석유/화학/에너지
창원테크(주) ,제조/화학,3.5,6150,석유/화학/에너지
코스팜(주) ,제조/화학,2.5,2072,석유/화학/에너지
코웨스코(주) ,제조/화학,1.5,3153,석유/화학/에너지
파낙코리아(주) ,제조/화학,4.0,2871,석유/화학/에너지
평화산업사 ,제조/화학,2.0,0,석유/화학/에너지
한국스티롤루션(주) ,제조/화학,2.5,3365,석유/화학/에너지
한산(주) ,제조/화학,2.5,3075,석유/화학/에너지
(유)에코텍코리아 ,제조/화학,5.0,0,석유/화학/에너지
(유)천향네이처 ,제조/화학,1.0,0,석유/화학/에너지
(주)부농 ,제조/화학,4.0,3807,석유/화학/에너지
(주)비갠 ,제조/화학,4.0,0,석유/화학/에너지
(주)비티에스이엔지 ,제조/화학,3.0,3953,석유/화학/에너지
(주)아이필로 ,제조/화학,1.0,0,석유/화학/에너지
(주)에니켐텍 ,제조/화학,4.0,3764,석유/화학/에너지
(주)켐베이스 ,제조/화학,3.0,2559,석유/화학/에너지
(주)코팩시스템 ,제조/화학,4.0,2798,석유/화학/에너지
(주)프라코 ,제조/화학,2.0,4227,석유/화학/에너지
감성커뮤니케이션(주) ,제조/화학,3.0,0,석유/화학/에너지
경북산업개발(주) ,제조/화학,4.0,6435,석유/화학/에너지
교연엔지니어링(주) ,제조/화학,4.0,4103,석유/화학/에너지
군산도시가스 ,제조/화학,1.0,3753,석유/화학/에너지
나노이닉스(주) ,제조/화학,3.0,2749,석유/화학/에너지
남양비엠씨(주) ,제조/화학,3.0,1755,석유/화학/에너지
누드코스메틱(주) ,제조/화학,3.0,2255,석유/화학/에너지
대헌(주) ,제조/화학,4.0,4827,석유/화학/에너지
대흥아이비엔(주) ,제조/화학,5.0,3984,석유/화학/에너지
드림라인테크(주) ,제조/화학,4.0,2723,석유/화학/에너지
레비브레코리아(주) ,제조/화학,1.0,0,석유/화학/에너지
브라이트에너지파트너스(주) ,제조/화학,5.0,0,석유/화학/에너지
삼우에프엔지(주) ,제조/화학,5.0,2702,석유/화학/에너지
삼정디씨피(주) ,제조/화학,1.0,3163,석유/화학/에너지
성도엔지니어링 ,제조/화학,2.0,4109,석유/화학/에너지
성진케미칼 ,제조/화학,4.0,2692,석유/화학/에너지
시프트테크놀로지스코리아(유) ,제조/화학,4.0,0,석유/화학/에너지
신한테크(주) ,제조/화학,2.0,2650,석유/화학/에너지
