기업이름,분야,평점,연봉,2차산업군
엑스와이시스템(주) ,제조/화학,2.0,1658,반도체/디스플레이
엔지알코리아(주) ,제조/화학,3.0,6189,반도체/디스플레이
웨이브닉스이에스피(주) ,제조/화학,2.0,4068,반도체/디스플레이
유비스타(주) ,제조/화학,2.0,2153,반도체/디스플레이
이스트후(주) ,제조/화학,5.0,0,반도체/디스플레이
제이디아이 ,제조/화학,3.0,0,반도체/디스플레이
중앙디스플레이(주) ,제조/화학,5.0,2211,반도체/디스플레이
티더블유티(주) ,제조/화학,3.0,3726,반도체/디스플레이
티엠에스솔루션(주) ,제조/화학,4.0,0,반도체/디스플레이
피코기술나노재료(주) ,제조/화학,4.0,7084,반도체/디스플레이
현대오토콤 ,제조/화학,3.0,3690,반도체/디스플레이
황보정밀(주) ,제조/화학,1.0,2520,반도체/디스플레이
(주)내셔널칩스 ,제조/화학,0.0,4215,반도체/디스플레이
(주)네오테크 ,제조/화학,0.0,0,반도체/디스플레이
(주)더블유지에스 ,제조/화학,0.0,0,반도체/디스플레이
(주)디폰 ,제조/화학,0.0,0,반도체/디스플레이
(주)미광전자 ,제조/화학,0.0,0,반도체/디스플레이
(주)비티와이플러스 ,제조/화학,0.0,0,반도체/디스플레이
(주)사피엔반도체 ,제조/화학,0.0,0,반도체/디스플레이
(주)싸이닉솔루션 ,제조/화학,0.0,7047,반도체/디스플레이
(주)에스그래핀 ,제조/화학,0.0,0,반도체/디스플레이
(주)엘립소테크놀러지 ,제조/화학,0.0,0,반도체/디스플레이
(주)이지 ,제조/화학,0.0,0,반도체/디스플레이
(주)큐버모티브 ,제조/화학,0.0,0,반도체/디스플레이
거성 ,제조/화학,0.0,2158,반도체/디스플레이
글래틱(주) ,제조/화학,0.0,0,반도체/디스플레이
다이프로(주) ,제조/화학,0.0,2298,반도체/디스플레이
라이트컨버젼코리아(주) ,제조/화학,0.0,0,반도체/디스플레이
루이웍스(주) ,제조/화학,0.0,3690,반도체/디스플레이
서우(주) ,제조/화학,0.0,5119,반도체/디스플레이
서원전자(주) ,제조/화학,0.0,3315,반도체/디스플레이
승일테크 ,제조/화학,0.0,3777,반도체/디스플레이
신성택(주) ,제조/화학,0.0,1613,반도체/디스플레이
실리콘기어(주) ,제조/화학,0.0,3383,반도체/디스플레이
아이테크코리아(주) ,제조/화학,0.0,3597,반도체/디스플레이
오벨(주) ,제조/화학,0.0,2136,반도체/디스플레이
인펙스(주) ,제조/화학,0.0,2846,반도체/디스플레이
정원전자 ,제조/화학,0.0,6581,반도체/디스플레이
케이모션(Korea Motion) ,제조/화학,0.0,0,반도체/디스플레이
포우 ,제조/화학,0.0,0,반도체/디스플레이
서원전자(주) ,제조/화학,0.0,3315,반도체/디스플레이
승일테크 ,제조/화학,0.0,3777,반도체/디스플레이
신성택(주) ,제조/화학,0.0,1613,반도체/디스플레이
실리콘기어(주) ,제조/화학,0.0,3383,반도체/디스플레이
아이테크코리아(주) ,제조/화학,0.0,3597,반도체/디스플레이
오벨(주) ,제조/화학,0.0,2136,반도체/디스플레이
인펙스(주) ,제조/화학,0.0,2846,반도체/디스플레이
정원전자 ,제조/화학,0.0,6581,반도체/디스플레이
케이모션(Korea Motion) ,제조/화학,0.0,0,반도체/디스플레이
포우 ,제조/화학,0.0,0,반도체/디스플레이
서원전자(주) ,제조/화학,0.0,3315,반도체/디스플레이
승일테크 ,제조/화학,0.0,3777,반도체/디스플레이
신성택(주) ,제조/화학,0.0,1613,반도체/디스플레이
실리콘기어(주) ,제조/화학,0.0,3383,반도체/디스플레이
아이테크코리아(주) ,제조/화학,0.0,3597,반도체/디스플레이
오벨(주) ,제조/화학,0.0,2136,반도체/디스플레이
인펙스(주) ,제조/화학,0.0,2846,반도체/디스플레이
정원전자 ,제조/화학,0.0,6581,반도체/디스플레이
케이모션(Korea Motion) ,제조/화학,0.0,0,반도체/디스플레이
포우 ,제조/화학,0.0,0,반도체/디스플레이
서원전자(주) ,제조/화학,0.0,3315,반도체/디스플레이
승일테크 ,제조/화학,0.0,3777,반도체/디스플레이
신성택(주) ,제조/화학,0.0,1613,반도체/디스플레이
실리콘기어(주) ,제조/화학,0.0,3383,반도체/디스플레이
아이테크코리아(주) ,제조/화학,0.0,3597,반도체/디스플레이
오벨(주) ,제조/화학,0.0,2136,반도체/디스플레이
인펙스(주) ,제조/화학,0.0,2846,반도체/디스플레이
정원전자 ,제조/화학,0.0,6581,반도체/디스플레이
케이모션(Korea Motion) ,제조/화학,0.0,0,반도체/디스플레이
포우 ,제조/화학,0.0,0,반도체/디스플레이
서원전자(주) ,제조/화학,0.0,3315,반도체/디스플레이
승일테크 ,제조/화학,0.0,3777,반도체/디스플레이
신성택(주) ,제조/화학,0.0,1613,반도체/디스플레이
실리콘기어(주) ,제조/화학,0.0,3383,반도체/디스플레이
아이테크코리아(주) ,제조/화학,0.0,3597,반도체/디스플레이
오벨(주) ,제조/화학,0.0,2136,반도체/디스플레이
인펙스(주) ,제조/화학,0.0,2846,반도체/디스플레이
정원전자 ,제조/화학,0.0,6581,반도체/디스플레이
케이모션(Korea Motion) ,제조/화학,0.0,0,반도체/디스플레이
포우 ,제조/화학,0.0,0,반도체/디스플레이
서원전자(주) ,제조/화학,0.0,3315,반도체/디스플레이
승일테크 ,제조/화학,0.0,3777,반도체/디스플레이
신성택(주) ,제조/화학,0.0,1613,반도체/디스플레이
실리콘기어(주) ,제조/화학,0.0,3383,반도체/디스플레이
아이테크코리아(주) ,제조/화학,0.0,3597,반도체/디스플레이
오벨(주) ,제조/화학,0.0,2136,반도체/디스플레이
인펙스(주) ,제조/화학,0.0,2846,반도체/디스플레이
정원전자 ,제조/화학,0.0,6581,반도체/디스플레이
케이모션(Korea Motion) ,제조/화학,0.0,0,반도체/디스플레이
포우 ,제조/화학,0.0,0,반도체/디스플레이
