기업이름,분야,평점,연봉,2차산업군
시스트라코리아(주) ,건설업,3.0,4200,건설업
아키플랜종합건축사사무소(주) ,건설업,2.5,3468,건설업
유민디자인(주) ,건설업,1.8,2678,건설업
은산건업(주) ,건설업,2.9,2971,건설업
제이비케이미란츠(주) ,건설업,2.3,3701,건설업
지큐브스페이스(주) ,건설업,4.8,3478,건설업
진원이앤씨(주) ,건설업,4.3,4994,건설업
플래닝와이그룹건축사사무소(주) ,건설업,2.2,2475,건설업
(주)기산엔지니어링 ,건설업,3.4,3470,건설업
(주)대원건영 ,건설업,3.2,5129,건설업
(주)도시와숲 ,건설업,2.2,2842,건설업
(주)유진케임텍 ,건설업,1.9,2468,건설업
(주)일신설계종합건축사사무소 ,건설업,1.7,2736,건설업
(주)종합건축사사무소동우건축 ,건설업,2.4,2594,건설업
(주)참공간디자인 ,건설업,3.0,2826,건설업
건국건설(주) ,건설업,3.0,4012,건설업
건원엔지니어링(주) ,건설업,2.9,4252,건설업
경남개발공사 ,건설업,3.0,3086,건설업
네오시스테크놀로지(주) ,건설업,1.7,2429,건설업
뉴엔텍(주) ,건설업,3.4,3076,건설업
대평엔지니어링(주) ,건설업,1.9,2836,건설업
디케이이앤씨(주) ,건설업,2.3,3356,건설업
디티제트코리아(주) ,건설업,2.3,2957,건설업
선진콘트롤엔엑세스(주) ,건설업,2.3,4204,건설업
세원전설 ,건설업,3.2,2800,건설업
세종기업(주) ,건설업,1.9,2963,건설업
엘씨씨코리아(주) ,건설업,3.0,3300,건설업
우리강산시스템(주) ,건설업,3.3,3062,건설업
케이아이디자인(주) ,건설업,2.6,2849,건설업
코스피(주) ,건설업,2.9,4265,건설업
쿼드스페이스(주) ,건설업,3.3,3652,건설업
테이즈엔지니어링(주) ,건설업,2.2,4248,건설업
(주)건축과공간메트로 ,건설업,3.3,2540,건설업
(주)녹색건축인증연구소 ,건설업,3.6,3097,건설업
(주)덕영엔지니어링 ,건설업,2.2,3684,건설업
(주)성아엠이씨 ,건설업,2.1,4298,건설업
(주)성지토목기술공사 ,건설업,2.0,3472,건설업
(주)신영기업 ,건설업,1.6,2693,건설업
(주)인아엔지니어링 ,건설업,1.2,2739,건설업
(주)한백 ,건설업,2.3,0,건설업
(주)헤드어반스튜디오 ,건설업,3.1,3084,건설업
건림원(주) ,건설업,1.9,2648,건설업
경상북도개발공사 ,건설업,3.6,3269,건설업
대일전기통신(주) ,건설업,2.1,3275,건설업
더지드건설(주) ,건설업,2.0,3014,건설업
루디아알이디 ,건설업,2.6,0,건설업
미담디자인(주) ,건설업,2.8,2614,건설업
신화건설(주) ,건설업,3.2,2312,건설업
엠지자산관리(주) ,건설업,2.9,1937,건설업
예성인(주) ,건설업,1.8,2536,건설업
오엔(주) ,건설업,2.0,2730,건설업
운생동건축사사무소 ,건설업,2.9,3001,건설업
제이원이즈(주) ,건설업,1.8,2786,건설업
진형건설(주) ,건설업,2.8,3808,건설업
충청남도개발공사 ,건설업,3.1,2866,건설업
케이씨솔라앤에너지(주) ,건설업,2.2,3715,건설업
크레이드(주) ,건설업,3.0,2632,건설업
티이솔루션(주) ,건설업,2.7,4955,건설업
한국환경종합건축사사무소(주) ,건설업,2.9,3765,건설업
(주)경동이앤에스 ,건설업,3.8,3598,건설업
(주)고감도 ,건설업,3.1,4769,건설업
(주)대몽건설 ,건설업,3.0,3366,건설업
(주)도둠 ,건설업,3.0,0,건설업
(주)디디알플러스 ,건설업,3.5,3281,건설업
(주)디자인에너지 ,건설업,2.3,3360,건설업
(주)반석티브이에스 ,건설업,3.6,3785,건설업
(주)백두엔지니어링 ,건설업,3.9,3513,건설업
(주)부산건축종합건축사사무소 ,건설업,2.9,2585,건설업
(주)환경음향연구소 ,건설업,3.0,2905,건설업
기안건축사사무소(주) ,건설업,2.8,4437,건설업
뉴넷정보기술(주) ,건설업,2.6,2861,건설업
대용건설(주) ,건설업,2.0,3444,건설업
디자인누보 ,건설업,3.4,2623,건설업
디자인정글(주) ,건설업,1.5,3343,건설업
로터스엔지니어링(주) ,건설업,2.8,2940,건설업
부영(주) ,건설업,2.4,4415,건설업
산천(주) ,건설업,2.0,2769,건설업
스틸라이프 ,건설업,2.4,3489,건설업
신우엔지니어링(주) ,건설업,1.9,3158,건설업
에이플러스디(주) ,건설업,3.0,2993,건설업
엔티피아(주) ,건설업,1.6,3033,건설업
일신이앤씨(주) ,건설업,2.3,3501,건설업
지우구조기술사사무소(주) ,건설업,1.9,2822,건설업
창성건설(주) ,건설업,2.9,3809,건설업
청원건설(주) ,건설업,3.5,3838,건설업
투래빗(주) ,건설업,3.0,2615,건설업
한국난방관리(주) ,건설업,1.5,2788,건설업
화승엔지니어링(주) ,건설업,2.4,5019,건설업
(주)디에프디자인 ,건설업,2.0,0,건설업
(주)디엠크레이트 ,건설업,3.9,3058,건설업
(주)림코 ,건설업,2.1,3706,건설업
(주)엠지알브이 ,건설업,4.1,4850,건설업
(주)웨스컴퍼니 ,건설업,4.3,0,건설업
(주)제드컴퍼니 ,건설업,2.0,0,건설업
(주)한울건설 ,건설업,3.6,3417,건설업
(주)후레씨네코리아 ,건설업,2.9,3274,건설업
대경산업(주) ,건설업,2.6,2793,건설업
대아이엔씨(주) ,건설업,3.0,3980,건설업
디자인그룹멘토(주) ,건설업,1.3,2382,건설업
리스크테크(주) ,건설업,2.3,2814,건설업
삼미건설(주) ,건설업,3.0,4251,건설업
상리건설(주) ,건설업,2.3,3569,건설업
솔티(주) ,건설업,1.6,3360,건설업
신미화건설(주) ,건설업,3.1,2833,건설업
신안종합건설(주) ,건설업,2.3,4126,건설업
아트온에프씨(주) ,건설업,2.9,2800,건설업
알루텍(주) ,건설업,2.1,3606,건설업
에어테크엔지니어링(주) ,건설업,2.7,3066,건설업
유디아이도시디자인그룹(주) ,건설업,2.0,3425,건설업
이엠종합건설(주) ,건설업,2.9,3907,건설업
이재하건축사사무소 ,건설업,3.9,3910,건설업
인본건설(주) ,건설업,2.1,3189,건설업
장학건설(주) ,건설업,3.4,3701,건설업
전북개발공사 ,건설업,4.1,3021,건설업
제로투엔건축사사무소종합건설(주) ,건설업,3.4,0,건설업
진성산업(주) ,건설업,2.7,3099,건설업
창미이엔지(주) ,건설업,2.0,3092,건설업
천진엔지니어링(주) ,건설업,3.1,3340,건설업
태평양개발(주) ,건설업,2.6,5933,건설업
프로인스트 ,건설업,2.7,4450,건설업
항도엔지니어링(주) ,건설업,3.3,4051,건설업
현대엠코(주) ,건설업,3.4,5466,건설업
(주)고산건설 ,건설업,4.3,3840,건설업
(주)도아트컴퍼니 ,건설업,2.5,0,건설업
(주)동해기술단 ,건설업,1.8,2993,건설업
(주)디플러스프라퍼티 ,건설업,4.3,0,건설업
(주)아이세상 ,건설업,2.0,2918,건설업
(주)에스디엠이앤씨 ,건설업,2.7,4278,건설업
(주)엘에스생태환경복원 ,건설업,1.2,3120,건설업
(주)이음디자인사무소 ,건설업,3.7,3306,건설업
(주)인테그라디앤씨 ,건설업,4.8,0,건설업
(주)지음디자인그룹 ,건설업,1.7,3049,건설업
공도가(주) ,건설업,2.5,2318,건설업
길평(주) ,건설업,1.8,2933,건설업
나노디앤씨(주) ,건설업,2.0,2639,건설업
대림디앤아이(주) ,건설업,2.2,2921,건설업
대일휀스(주) ,건설업,2.7,3120,건설업
대한지적공사 ,건설업,3.0,3120,건설업
덕분(주) ,건설업,2.2,0,건설업
썬웨이(주) ,건설업,1.8,5294,건설업
씨엘디자인(주) ,건설업,2.7,2217,건설업
아이티에스뱅크(주) ,건설업,2.7,1708,건설업
아주통신(주) ,건설업,3.0,2426,건설업
앤아텍디자인(주) ,건설업,2.0,2360,건설업
에스엠에이시스템(주) ,건설업,1.2,0,건설업
에이에이씨케이(주) ,건설업,2.2,3513,건설업
와이쥬크리에이티브(주) ,건설업,1.3,2922,건설업
원엔지니어링(주) ,건설업,1.8,2225,건설업
일산종합건설(주) ,건설업,2.5,2925,건설업
진남토건(주) ,건설업,3.5,3538,건설업
충북개발공사 ,건설업,2.3,0,건설업
코오롱워터텍(주) ,건설업,2.0,3220,건설업
코캣(주) ,건설업,2.3,2986,건설업
팀시스템(주) ,건설업,2.8,3490,건설업
한국품질보증원(주) ,건설업,1.7,4203,건설업
(주)끄끄흐디자인 ,건설업,2.2,3012,건설업
(주)노을디자인 ,건설업,3.8,0,건설업
(주)대창건설 ,건설업,3.2,3659,건설업
(주)동서엔지니어링종합건축사사무소 ,건설업,3.4,2978,건설업
(주)바셈 ,건설업,3.0,5477,건설업
(주)세아에스앤디 ,건설업,2.4,0,건설업
(주)아키탑케이엘종합건축사사무소 ,건설업,3.4,3581,건설업
(주)에스엠아이앤디 ,건설업,2.2,0,건설업
(주)에이치에스아이디그룹 ,건설업,1.0,0,건설업
금아코텍(주) ,건설업,1.8,5850,건설업
다우산업개발(주) ,건설업,2.4,4818,건설업
다인디자인컨설팅(주) ,건설업,3.0,3404,건설업
동원아이엔씨(유) ,건설업,2.4,1823,건설업
동해정보통신(주) ,건설업,1.8,2784,건설업
렉스이엔씨(주) ,건설업,3.2,3953,건설업
룸스케이프(주) ,건설업,3.6,0,건설업
맥스타일(주) ,건설업,1.8,2958,건설업
무영아멕스건축사무소(주) ,건설업,2.6,2701,건설업
바이휴먼(주) ,건설업,3.8,4148,건설업
시가건축사사무소(주) ,건설업,3.6,3443,건설업
시너지건축사사무소 ,건설업,1.0,3654,건설업
시설안전미더(주) ,건설업,4.4,1691,건설업
신가람공인중개사사무소 ,건설업,4.8,0,건설업
아키어스(주) ,건설업,2.0,2015,건설업
알투코리아부동산투자자문(주) ,건설업,3.8,3075,건설업
에이플러스리얼티(주) ,건설업,1.8,4234,건설업
엔제이라이팅 ,건설업,3.2,2298,건설업
엠와이디플랜 ,건설업,3.4,2384,건설업
예인디자인(주) ,건설업,3.6,2965,건설업
우방산업(주) ,건설업,1.6,0,건설업
유라이프솔루션즈(주) ,건설업,2.6,4699,건설업
유일산업개발(주) ,건설업,2.2,3870,건설업
율산개발(유) ,건설업,2.8,2220,건설업
이알에이코리아(주) ,건설업,2.4,1845,건설업
일우텍(주) ,건설업,1.4,2485,건설업
지엔에스티(주) ,건설업,2.2,3900,건설업
컴피아(주) ,건설업,2.2,3574,건설업
태림이엔티(주) ,건설업,2.6,0,건설업
플러스테크 ,건설업,2.8,3266,건설업
한컴 ,건설업,3.2,5257,건설업
현진에버빌(주) ,건설업,3.0,4097,건설업
(주)가담어소시에이츠 ,건설업,3.5,3184,건설업
(주)가와건축사사무소 ,건설업,3.0,2423,건설업
(주)그룹한어소시에이트 ,건설업,3.3,3262,건설업
(주)글로카로카 ,건설업,2.3,2838,건설업
(주)닥터홈 ,건설업,4.3,2816,건설업
(주)대아이엔지 ,건설업,2.5,0,건설업
(주)동성이엔지앤디자인 ,건설업,1.8,3907,건설업
(주)디바이엠건축사사무소 ,건설업,3.8,2971,건설업
(주)새서울엔지니어링 ,건설업,2.0,3682,건설업
(주)애니디앤지 ,건설업,3.8,0,건설업
(주)엠디인사이트 ,건설업,2.8,3112,건설업
(주)위디자인스페이스 ,건설업,1.8,2405,건설업
(주)플랫폼19 ,건설업,3.8,2482,건설업
강우건설(주) ,건설업,1.5,2972,건설업
경찰공제회(사) ,건설업,1.5,4563,건설업
김포도시공사 ,건설업,3.3,3536,건설업
단우건축사사무소(주) ,건설업,2.8,2617,건설업
대륜엔지니어링(주) ,건설업,1.5,3282,건설업
디자인그루 ,건설업,3.3,2417,건설업
로드코리아(주) ,건설업,3.0,4710,건설업
메트릭스 ,건설업,2.8,3600,건설업
부경산업개발(주) ,건설업,3.0,2700,건설업
부동산플래너(주) ,건설업,1.8,2460,건설업
삼아에코빌(주) ,건설업,3.8,3475,건설업
서안알앤디조경디자인(주) ,건설업,3.3,0,건설업
성안디앤씨 ,건설업,1.5,2083,건설업
신일산업개발(주) ,건설업,2.0,0,건설업
아임디자인(주) ,건설업,2.5,2340,건설업
영도건설산업(주) ,건설업,3.5,3110,건설업
예건종합건축사사무소(주) ,건설업,4.0,3132,건설업
우솔종합건설(주) ,건설업,4.3,0,건설업
원도시건축사무소 ,건설업,3.5,3075,건설업
제이에스건설(주) ,건설업,2.8,4532,건설업
지에스케이건설(주) ,건설업,2.8,3232,건설업
지엔디(주) ,건설업,2.5,3523,건설업
진맥스(주) ,건설업,4.3,1671,건설업
창성개발(주) ,건설업,2.5,1950,건설업
타임투박스 ,건설업,4.0,0,건설업
한국유지관리(주) ,건설업,2.3,3994,건설업
한신(주) ,건설업,3.0,2622,건설업
현대건축사사무소(주) ,건설업,3.3,3033,건설업
(주)굿앤컴퍼니 ,건설업,3.0,2562,건설업
(주)길교이앤씨 ,건설업,5.0,0,건설업
(주)디오건축사사무소 ,건설업,1.0,0,건설업
(주)디자인에이디포엠 ,건설업,3.7,3013,건설업
(주)로고스 ,건설업,3.0,2433,건설업
(주)소명이엔지 ,건설업,1.7,3352,건설업
(주)신한에이씨티 ,건설업,2.3,3444,건설업
(주)유성 ,건설업,3.0,6211,건설업
(주)이젠아이 ,건설업,3.3,2787,건설업
(주)종합건축사사무소담 ,건설업,3.3,3544,건설업
(주)창성씨이엠 ,건설업,1.0,4257,건설업
(주)케이마켓 ,건설업,1.7,2242,건설업
(주)태건종합건설 ,건설업,2.3,2987,건설업
(주)투이너 ,건설업,3.7,0,건설업
(주)페타이앤씨 ,건설업,1.0,0,건설업
(주)하우올리씨앤디 ,건설업,3.0,3453,건설업
(주)함백 ,건설업,3.7,0,건설업
그랜디오스(주) ,건설업,1.0,1845,건설업
금호 ,건설업,3.0,3661,건설업
금호터미널(주) ,건설업,3.7,2298,건설업
나스텍이앤씨(주) ,건설업,1.0,4834,건설업
대구전시컨벤션센터 ,건설업,1.7,2050,건설업
덕진토건(주) ,건설업,3.7,3391,건설업
동우실업(주) ,건설업,3.0,2761,건설업
두산연강재단(재) ,건설업,3.3,3394,건설업
디앤엠(주) ,건설업,2.3,2923,건설업
리더스피디(주) ,건설업,1.7,0,건설업
미래기술단(주) ,건설업,3.7,3091,건설업
바탕건축사사무소(주) ,건설업,3.0,2950,건설업
삼영기계공업(주) ,건설업,1.3,3934,건설업
삼우하이테크건축사사무소(주) ,건설업,3.3,3606,건설업
삼정엔지니어링 ,건설업,3.7,3025,건설업
삼풍엔지니어링건축사사무소(주) ,건설업,1.3,4875,건설업
삼호건설(주) ,건설업,3.7,3433,건설업
삼화 ,건설업,4.0,2665,건설업
상록환경 ,건설업,3.0,1800,건설업
세우는건설(주) ,건설업,3.0,3900,건설업
세일엔지니어링 ,건설업,2.7,4356,건설업
세진 ,건설업,3.0,3263,건설업
세한인뷰(주) ,건설업,2.3,4545,건설업
솔루윈(주) ,건설업,2.7,3051,건설업
신화건설(주) ,건설업,3.0,1950,건설업
씨앤유플러스(주) ,건설업,4.0,4397,건설업
씨에스에프(주) ,건설업,2.3,2298,건설업
아이디스(주) ,건설업,3.0,3409,건설업
알이아이홀딩그룹(주) ,건설업,3.0,2485,건설업
앤디피에스(주) ,건설업,3.3,3289,건설업
에이치디씨(주) ,건설업,3.0,5749,건설업
에이치와이종합건설(주) ,건설업,2.0,1950,건설업
영선알미늄(주) ,건설업,2.7,2145,건설업
월드엔지니어링 ,건설업,2.3,4149,건설업
율곡엔지니어링(주) ,건설업,1.7,3333,건설업
이에프컨설팅(주) ,건설업,2.7,3413,건설업
인터컴(주) ,건설업,3.3,3000,건설업
정인기술단(주) ,건설업,2.7,2866,건설업
정풍개발(주) ,건설업,2.7,2908,건설업
제이콥씨앤이(주) ,건설업,3.3,2644,건설업
제이피엠엔지니어링(주) ,건설업,3.0,2559,건설업
지에스파워(주) ,건설업,4.7,0,건설업
지엔에스디자인(주) ,건설업,3.3,2358,건설업
지엘 ,건설업,2.7,1933,건설업
창성(주) ,건설업,1.3,4873,건설업
카리스 ,건설업,2.7,6363,건설업
토마스컨설턴츠코리아(주) ,건설업,3.3,4100,건설업
한국광업협회 ,건설업,3.0,4052,건설업
한빛관리(주) ,건설업,2.0,2298,건설업
한화도시개발(주) ,건설업,3.7,5981,건설업
(유)제이콘 ,건설업,3.0,3120,건설업
(주)국민기전 ,건설업,1.5,2581,건설업
(주)그린로그 ,건설업,2.0,2557,건설업
(주)금호테크닉스 ,건설업,1.5,2050,건설업
(주)기산엔지니어링 ,건설업,4.0,3098,건설업
(주)녹인 ,건설업,4.0,2911,건설업
(주)단감건축사사무소 ,건설업,2.0,0,건설업
(주)대명이앤지 ,건설업,1.0,2800,건설업
(주)대유산업 ,건설업,2.5,3374,건설업
(주)서보 ,건설업,4.5,0,건설업
(주)선진이엔지 ,건설업,1.5,2771,건설업
(주)수영로지콘 ,건설업,4.5,5171,건설업
(주)스노우에이드건축사사무소 ,건설업,2.5,2243,건설업
(주)스페이스엔지니어링 ,건설업,2.5,3484,건설업
(주)시우이엔씨 ,건설업,2.0,2691,건설업
(주)아시아이엔씨 ,건설업,2.5,5426,건설업
(주)에스앤피이엔씨 ,건설업,1.5,0,건설업
(주)에이엠 ,건설업,4.5,0,건설업
(주)오케이코리아 ,건설업,5.0,0,건설업
(주)의조시스템 ,건설업,3.0,2894,건설업
(주)잰플랜 ,건설업,3.0,0,건설업
(주)제드건축사사무소 ,건설업,4.0,3598,건설업
(주)제이티이엔지 ,건설업,3.5,3074,건설업
(주)조앤파트너스건축사사무소 ,건설업,2.0,0,건설업
(주)중앙엔지니어링 ,건설업,2.5,2822,건설업
(주)천일이엔에스 ,건설업,5.0,0,건설업
(주)큰깃 ,건설업,2.0,0,건설업
(주)태일씨앤티 ,건설업,3.5,3584,건설업
(주)푸른환경이엔지 ,건설업,1.5,0,건설업
(주)한울에스디이 ,건설업,2.5,0,건설업
(주)현보산업 ,건설업,1.0,2728,건설업
건축사사무소 바이페이퍼스케이프 ,건설업,2.5,2840,건설업
경남로봇산업진흥재단(재) ,건설업,3.0,0,건설업
경문이엔지(주) ,건설업,2.5,2833,건설업
공간이엔지(주) ,건설업,2.5,2674,건설업
굿모닝이엔씨(주) ,건설업,2.5,2607,건설업
나담(주) ,건설업,3.0,1755,건설업
남경개발(주) ,건설업,2.5,2415,건설업
대운건축사사무소(주) ,건설업,3.5,5344,건설업
대평건설(주) ,건설업,3.0,2837,건설업
도우엔지니어즈(주) ,건설업,3.5,2502,건설업
동남기획 ,건설업,2.0,1755,건설업
동양종합건설 ,건설업,2.0,3369,건설업
득우건설(주) ,건설업,3.5,3650,건설업
디자인디오스(주) ,건설업,2.5,2050,건설업
디자인이음새(주) ,건설업,3.0,0,건설업
뛰는친구들(주) ,건설업,1.5,2153,건설업
라은건설(주) ,건설업,4.0,5850,건설업
랜드스타(주) ,건설업,3.5,0,건설업
리드캡(주) ,건설업,1.5,2460,건설업
마음제곱미터 ,건설업,4.0,0,건설업
메크로시스템 ,건설업,3.5,3380,건설업
미니디자인웍스 ,건설업,3.0,2535,건설업
미래(주) ,건설업,3.0,6000,건설업
미래글로벌(주) ,건설업,3.0,2831,건설업
미주강화(주) ,건설업,2.0,2740,건설업
바이필룩스(주) ,건설업,1.5,3403,건설업
본디건축사사무소(주) ,건설업,4.0,1845,건설업
부강종합건설 ,건설업,3.5,4397,건설업
부광피앤티(주) ,건설업,1.0,3221,건설업
분당추모공원휴(주) ,건설업,4.0,2145,건설업
블루제타(주) ,건설업,4.5,0,건설업
비엔에스엔지니어링(주) ,건설업,2.0,3075,건설업
비오드 ,건설업,3.0,3212,건설업
비케이건설(주) ,건설업,3.0,2730,건설업
산청건설(주) ,건설업,2.0,1592,건설업
삼아(주) ,건설업,3.0,5269,건설업
삼원이엔씨(주) ,건설업,4.5,2153,건설업
서일씨앤아이(주) ,건설업,3.5,2415,건설업
선환토건(주) ,건설업,3.0,2925,건설업
성림임업(주) ,건설업,1.5,2956,건설업
성산정보시스템(주) ,건설업,4.0,3758,건설업
세진이엔씨(주) ,건설업,2.5,3075,건설업
소풍(주) ,건설업,3.0,1845,건설업
소프트캐스트(주) ,건설업,1.0,2783,건설업
송도국제화복합단지개발(주) ,건설업,3.5,6360,건설업
스페이스올(주) ,건설업,3.5,1755,건설업
승명종합건설(유) ,건설업,4.0,0,건설업
시엔디건축적산 ,건설업,3.5,2535,건설업
신부건설(주) ,건설업,3.0,0,건설업
아이즈 ,건설업,3.0,3075,건설업
에스엠이엔지 ,건설업,3.0,2133,건설업
에이아이지코리안리얼이스테이트디벨러프먼트(유) ,건설업,3.5,4583,건설업
에이엠플러스자산개발(주) ,건설업,4.0,5887,건설업
에이치에스이앤씨(주) ,건설업,2.5,1820,건설업
엔에이치개발(주) ,건설업,2.0,3463,건설업
영림원(주) ,건설업,3.0,4875,건설업
영신건설(주) ,건설업,3.5,0,건설업
예인 ,건설업,2.5,2150,건설업
올리브컴인터내셔날(주) ,건설업,2.5,3690,건설업
우대이엔피(주) ,건설업,2.5,4334,건설업
우원건설(주) ,건설업,2.5,7026,건설업
이노조경디자인(주) ,건설업,3.0,2768,건설업
이음 ,건설업,2.5,0,건설업
일양토건(주) ,건설업,4.0,2633,건설업
일진종합전설(주) ,건설업,3.0,2964,건설업
제토이앤씨(주) ,건설업,3.0,1755,건설업
영신건설(주) ,건설업,3.5,0,건설업
예인 ,건설업,2.5,2150,건설업
조인시스템(주) ,건설업,3.0,3688,건설업
준원도시경관연구센타(주) ,건설업,2.0,2340,건설업
중부매일 ,건설업,2.5,2340,건설업
진명이엔지(주) ,건설업,4.5,4785,건설업
진응종합건설(주) ,건설업,2.0,3447,건설업
창운(주) ,건설업,3.0,3383,건설업
천지개발(주) ,건설업,2.0,3403,건설업
케이에이치(주) ,건설업,4.0,0,건설업
케이원 ,건설업,2.5,1743,건설업
코오롱엔지니어링(주) ,건설업,1.5,0,건설업
조인시스템(주) ,건설업,3.0,3688,건설업
준원도시경관연구센타(주) ,건설업,2.0,2340,건설업
중부매일 ,건설업,2.5,2340,건설업
진명이엔지(주) ,건설업,4.5,4785,건설업
진응종합건설(주) ,건설업,2.0,3447,건설업
창운(주) ,건설업,3.0,3383,건설업
천지개발(주) ,건설업,2.0,3403,건설업
케이에이치(주) ,건설업,4.0,0,건설업
케이원 ,건설업,2.5,1743,건설업
코오롱엔지니어링(주) ,건설업,1.5,0,건설업
큐에셋 ,건설업,3.5,2417,건설업
터존(주) ,건설업,3.0,4331,건설업
토파스 ,건설업,3.0,3900,건설업
트랑고(주) ,건설업,2.5,3668,건설업
티오피 ,건설업,3.5,2050,건설업
프라임건설 ,건설업,4.0,2568,건설업
하우투비즈(주) ,건설업,3.5,2005,건설업
한가람엔지니어링(주) ,건설업,3.0,2145,건설업
한국조경개발(주) ,건설업,4.0,0,건설업
한국케이블티브이방송협회(사) ,건설업,3.5,4195,건설업
한국콘도관리 ,건설업,2.5,2925,건설업
한용아이디씨(주) ,건설업,4.0,1755,건설업
한우리(주) ,건설업,2.5,2013,건설업
한일에스티엠(주) ,건설업,2.0,3116,건설업
한중엔지니어링(주) ,건설업,2.5,0,건설업
현대공조(주) ,건설업,3.0,2440,건설업
현대엘리베이터설치(주) ,건설업,1.5,3296,건설업
희망교육 ,건설업,4.5,1845,건설업
(주)뉴트랜드 ,건설업,3.0,0,건설업
(주)대영기계소방 ,건설업,1.0,4011,건설업
(주)대윤정보통신 ,건설업,1.0,3804,건설업
(주)더몽 ,건설업,2.0,0,건설업
(주)도시다움 ,건설업,4.0,0,건설업
(주)디아이엔지니어링 ,건설업,5.0,2825,건설업
(주)디엠씨엠 ,건설업,4.0,5418,건설업
(주)라보토리 ,건설업,1.0,3089,건설업
(주)루안디자인 ,건설업,2.0,0,건설업
(주)브솔종합건축사사무소 ,건설업,3.0,0,건설업
(주)빛세움 ,건설업,4.0,4392,건설업
(주)서해디앤씨 ,건설업,5.0,0,건설업
(주)세종디자인 ,건설업,4.0,0,건설업
(주)센추리21코리아 ,건설업,5.0,4963,건설업
(주)수주건설 ,건설업,2.0,0,건설업
(주)아이오테크 ,건설업,4.0,2946,건설업
(주)양지트윈클 ,건설업,2.0,0,건설업
(주)에이앤아이 ,건설업,3.0,3873,건설업
(주)예림종합건축사사무소 ,건설업,2.0,3541,건설업
(주)예성냉동산업 ,건설업,2.0,2734,건설업
(주)오케이디엔씨 ,건설업,4.0,2768,건설업
(주)이널리 ,건설업,1.0,3810,건설업
(주)이씨티 ,건설업,2.0,2361,건설업
(주)인케이디자인 ,건설업,2.0,0,건설업
(주)재성환경 ,건설업,1.0,3177,건설업
(주)정감디자인 ,건설업,4.0,2711,건설업
(주)주택안전기술원 ,건설업,2.0,0,건설업
(주)지아이에스21 ,건설업,2.0,0,건설업
(주)청풍공조산업 ,건설업,2.0,0,건설업
(주)청해엔지니어링 ,건설업,3.0,3087,건설업
(주)퀸즈홈즈 ,건설업,4.0,5125,건설업
(주)태한건설 ,건설업,2.0,3206,건설업
(주)트리플비전 ,건설업,2.0,0,건설업
(주)팬웨스트에스앤티 ,건설업,5.0,3819,건설업
(주)피에이치파트너스그룹 ,건설업,5.0,0,건설업
(주)피티에이공조 ,건설업,5.0,0,건설업
(주)한고연 ,건설업,4.0,0,건설업
(주)한국환경안전연구원 ,건설업,2.0,2777,건설업
(주)현대이엔씨 ,건설업,1.0,0,건설업
갑진개발(주) ,건설업,4.0,0,건설업
강남건설(주) ,건설업,4.0,4132,건설업
강림 ,건설업,4.0,2740,건설업
거산종합건설(주) ,건설업,3.0,0,건설업
건축사사무소엘지 ,건설업,1.0,0,건설업
건축사사무소이석디앤씨(주) ,건설업,2.0,2925,건설업
경기개발(주) ,건설업,3.0,1845,건설업
고황건설(주) ,건설업,3.0,0,건설업
골드만삭스투자자문(주) ,건설업,3.0,0,건설업
공정건설(주) ,건설업,4.0,0,건설업
광림종합건설(주) ,건설업,3.0,1755,건설업
광천종합건설(주) ,건설업,3.0,2668,건설업
굿모닝리쿠르트 ,건설업,3.0,2729,건설업
그리마건설(주) ,건설업,3.0,3793,건설업
그린스페이스(주) ,건설업,3.0,1950,건설업
금동건축적산사무소(주) ,건설업,3.0,4100,건설업
나사(주) ,건설업,2.0,2870,건설업
나이스글로벌(주) ,건설업,3.0,0,건설업
남해전기공사(주) ,건설업,4.0,0,건설업
노무라코리아(주) ,건설업,4.0,2895,건설업
놀텍코리아(주) ,건설업,1.0,3941,건설업
늘봄(주) ,건설업,1.0,1575,건설업
대륭엔지니어링 ,건설업,3.0,2257,건설업
대맥건설산업(주) ,건설업,4.0,1755,건설업
대세전력(주) ,건설업,4.0,0,건설업
대한 ,건설업,3.0,3842,건설업
더모아 ,건설업,3.0,0,건설업
도원아이앤씨(주) ,건설업,1.0,1925,건설업
동양미래산업(주) ,건설업,4.0,3075,건설업
동열산업(주) ,건설업,3.0,1845,건설업
동일(주) ,건설업,1.0,4183,건설업
동화주택(주) ,건설업,3.0,3301,건설업
디비아이(주) ,건설업,4.0,5540,건설업
디자인그룹(주) ,건설업,2.0,1543,건설업
디자인노브(주) ,건설업,4.0,4100,건설업
디자인플랜트건축사사무소 ,건설업,4.0,0,건설업
라움엔지니어링종합건축사사무소(주) ,건설업,3.0,3254,건설업
라이브스케이프(주) ,건설업,3.0,0,건설업
라인테크놀로지(주) ,건설업,3.0,1950,건설업
리얼피엠(주) ,건설업,3.0,0,건설업
마루와코리아(주) ,건설업,3.0,3383,건설업
메르씨엘 ,건설업,3.0,2298,건설업
미림도시개발(주) ,건설업,4.0,6765,건설업
밥디자인 ,건설업,2.0,0,건설업
부산통신(주) ,건설업,3.0,2925,건설업
비손푸른엔지니어링(주) ,건설업,3.0,2864,건설업
비엠테크(주) ,건설업,3.0,2466,건설업
비토디자인(주) ,건설업,2.0,0,건설업
사라다(주) ,건설업,5.0,3586,건설업
산들종합조경 ,건설업,2.0,1845,건설업
삼동환경(주) ,건설업,2.0,2133,건설업
