기업이름,분야,평점,연봉,2차산업군
(주)엔씨지글로벌 ,IT/웹/통신,2.9,2614,IT
(주)엔에이치엔데이터 ,IT/웹/통신,3,3511,IT
(주)유비윈 ,IT/웹/통신,3,3459,IT
(주)인터엑스 ,IT/웹/통신,2.4,3674,IT
(주)제이비티 ,IT/웹/통신,2.8,3127,IT
(주)제이씨원 ,IT/웹/통신,2.6,3387,IT
(주)케이넷 ,IT/웹/통신,1.9,2816,IT
(주)케이디정보기술 ,IT/웹/통신,2.3,2726,IT
(주)테크빌 ,IT/웹/통신,2.4,3981,IT
(주)포그리트 ,IT/웹/통신,3.3,3180,IT
(주)플랜잇파트너스 ,IT/웹/통신,3.9,4133,IT
(주)플레이팅 ,IT/웹/통신,1.8,4046,IT
(주)하누리티엔 ,IT/웹/통신,2,3426,IT
도전하는사람들(주) ,IT/웹/통신,2.8,3605,IT
바이텍씨스템(주) ,IT/웹/통신,3,3633,IT
엠텔레텍(주) ,IT/웹/통신,2.7,3278,IT
유누스(주) ,IT/웹/통신,2.5,2745,IT
유니드컴즈(주) ,IT/웹/통신,3.2,3201,IT
인사커뮤니케이션(주) ,IT/웹/통신,3.2,3066,IT
코테크시스템(주) ,IT/웹/통신,2.4,3075,IT
타파크로스(주) ,IT/웹/통신,2.7,3033,IT
핀다 ,IT/웹/통신,3.7,5779,IT
(주)그립컴퍼니 ,IT/웹/통신,4,4302,IT
(주)넷트루컨설팅그룹 ,IT/웹/통신,2.1,3562,IT
(주)니트로아이 ,IT/웹/통신,1.5,2536,IT
(주)스켈터랩스 ,IT/웹/통신,4.1,5644,IT
(주)신시웨이 ,IT/웹/통신,3.6,3509,IT
(주)쓰리탑 ,IT/웹/통신,3,3320,IT
(주)아라인 ,IT/웹/통신,1.7,3984,IT
(주)애드니즈컴퍼니 ,IT/웹/통신,3.6,2531,IT
(주)엔라이즈 ,IT/웹/통신,3.6,3830,IT
(주)인스코비 ,IT/웹/통신,2.6,6909,IT
(주)케이에스티모빌리티 ,IT/웹/통신,2.4,4387,IT
(주)케이티샛 ,IT/웹/통신,3.4,5613,IT
(주)파오스파트너스 ,IT/웹/통신,2.6,3055,IT
비네트(주) ,IT/웹/통신,1.6,3930,IT
써브나라(주) ,IT/웹/통신,1.6,2298,IT
위니웍스(주) ,IT/웹/통신,1.6,2616,IT
이롭게 ,IT/웹/통신,3.2,3011,IT
이씨마이너(주) ,IT/웹/통신,2.3,3430,IT
이지스커뮤니케이션즈(주) ,IT/웹/통신,1.8,2661,IT
인섹시큐리티(주) ,IT/웹/통신,1.8,3227,IT
코드마(주) ,IT/웹/통신,2.9,3048,IT
펫박스(주) ,IT/웹/통신,3.3,3783,IT
(주)고미코퍼레이션 ,IT/웹/통신,3.2,4038,IT
(주)그리드원 ,IT/웹/통신,2.5,3783,IT
(주)네오젠소프트 ,IT/웹/통신,3.1,3270,IT
(주)리더마인 ,IT/웹/통신,2.2,3093,IT
(주)생활연구소 ,IT/웹/통신,3.7,3947,IT
(주)쇼우테크 ,IT/웹/통신,3.3,2514,IT
(주)스쿱미디어 ,IT/웹/통신,2,3353,IT
(주)아이티에스컨버젼스 ,IT/웹/통신,2.2,3497,IT
(주)아이피엘 ,IT/웹/통신,2.4,3108,IT
(주)아임유 ,IT/웹/통신,2.3,3650,IT
(주)에이앤티솔루션 ,IT/웹/통신,2.8,3724,IT
(주)위딧 ,IT/웹/통신,2.7,2974,IT
(주)인성디지탈 ,IT/웹/통신,3.1,3878,IT
(주)인코어드테크놀로지스 ,IT/웹/통신,3.1,4046,IT
(주)지아이비타 ,IT/웹/통신,2.3,4354,IT
(주)클래스유 ,IT/웹/통신,3.2,3647,IT
(주)투비웨이 ,IT/웹/통신,2.9,3479,IT
넷블루(주) ,IT/웹/통신,1.6,2531,IT
마준소프트(주) ,IT/웹/통신,2.2,3107,IT
모르페우스(주) ,IT/웹/통신,1.5,3337,IT
밀버스(주) ,IT/웹/통신,3.3,3290,IT
센텀소프트(주) ,IT/웹/통신,2,3052,IT
소셜네트워크(주) ,IT/웹/통신,2.2,2749,IT
아이알링크(주) ,IT/웹/통신,2.4,2955,IT
아이앤티시스템(주) ,IT/웹/통신,2.4,3088,IT
애니펜(주) ,IT/웹/통신,3.1,3391,IT
초이스테크놀로지(주) ,IT/웹/통신,1.8,2883,IT
트라이패스(주) ,IT/웹/통신,2.6,3467,IT
(주)라이픽 ,IT/웹/통신,3.2,5073,IT
(주)룰루랩 ,IT/웹/통신,2.2,4223,IT
(주)매스티지 ,IT/웹/통신,2.5,2782,IT
(주)벡터코리아아이티 ,IT/웹/통신,4.2,4833,IT
(주)신나는플랫폼 ,IT/웹/통신,2.3,3704,IT
(주)엔와이컴퓨터 ,IT/웹/통신,2.2,2906,IT
(주)오상테크놀로지 ,IT/웹/통신,2.4,3026,IT
(주)웨이브릿지 ,IT/웹/통신,2.5,4671,IT
(주)유텍 ,IT/웹/통신,2,2840,IT
(주)코이노 ,IT/웹/통신,3.6,3045,IT
(주)투믹스글로벌 ,IT/웹/통신,2.9,3336,IT
(주)플레이위드게임즈 ,IT/웹/통신,2.2,3552,IT
(주)픽소니어 ,IT/웹/통신,3.2,3961,IT
(주)혁산정보시스템 ,IT/웹/통신,3.1,4353,IT
(주)홈페이지코리아 ,IT/웹/통신,2.8,2906,IT
디에스티인터내셔날(주) ,IT/웹/통신,3.1,3993,IT
마인드원(주) ,IT/웹/통신,2.4,3830,IT
메이븐코리아(주) ,IT/웹/통신,1.9,3226,IT
모우인터렉티브(주) ,IT/웹/통신,2.5,3483,IT
블룸버그코리아(유) ,IT/웹/통신,2.9,5732,IT
솔루피아(주) ,IT/웹/통신,1.9,3399,IT
솔박스(주) ,IT/웹/통신,3.3,3837,IT
수펙스테크놀러지(주) ,IT/웹/통신,1.5,2847,IT
스카이에듀(주) ,IT/웹/통신,3,4016,IT
씨온드림(주) ,IT/웹/통신,2.7,2981,IT
아이티젠(주) ,IT/웹/통신,2.8,3621,IT
아카인텔리전스(주) ,IT/웹/통신,2.5,3374,IT
앱디스코(주) ,IT/웹/통신,2.2,3085,IT
엑스소프트(주) ,IT/웹/통신,2.3,4067,IT
엔키소프트(주) ,IT/웹/통신,1.9,3568,IT
엔티티코리아(주) ,IT/웹/통신,2.3,4342,IT
지오니드커뮤니케이션(주) ,IT/웹/통신,2.1,2627,IT
캠프모바일 ,IT/웹/통신,3.9,6083,IT
코드파트너즈(주) ,IT/웹/통신,3.1,3195,IT
(주)구하다 ,IT/웹/통신,3.4,4311,IT
(주)꿈꾸는다락방 ,IT/웹/통신,2.4,3591,IT
(주)메이머스트 ,IT/웹/통신,2.9,3091,IT
(주)미탭스플러스 ,IT/웹/통신,2.2,3722,IT
(주)버티고우게임즈 ,IT/웹/통신,2.8,3963,IT
(주)새움소프트 ,IT/웹/통신,3.6,2685,IT
(주)생활공작소 ,IT/웹/통신,2,3601,IT
(주)슈퍼캣 ,IT/웹/통신,3.1,4651,IT
(주)씽크포비엘 ,IT/웹/통신,3.5,2891,IT
(주)아이티굿 ,IT/웹/통신,2.5,2735,IT
(주)에듀서브 ,IT/웹/통신,3,3557,IT
(주)에어키 ,IT/웹/통신,2.5,3706,IT
(주)에이치엠씨네트웍스 ,IT/웹/통신,2.9,2968,IT
(주)코드베르그 ,IT/웹/통신,3,3364,IT
(주)큐빅테크 ,IT/웹/통신,3.4,4441,IT
(주)투네이션 ,IT/웹/통신,2.8,3223,IT
(주)파이디지털헬스케어 ,IT/웹/통신,2.1,4763,IT
(주)핀업 ,IT/웹/통신,2.7,3541,IT
넷츠(주) ,IT/웹/통신,3.2,3739,IT
디플럭스씨앤씨(주) ,IT/웹/통신,2.9,3397,IT
스터디코드네트웍스(주) ,IT/웹/통신,3.7,2796,IT
앤커웨이브(주) ,IT/웹/통신,3,3139,IT
오직(주) ,IT/웹/통신,3.4,2922,IT
유한테크노스(주) ,IT/웹/통신,3,3238,IT
이앤에스글로벌(주) ,IT/웹/통신,3.3,4093,IT
이엔피게임즈(주) ,IT/웹/통신,2.4,2899,IT
키트랩스(주) ,IT/웹/통신,2.5,2199,IT
파워보이스(주) ,IT/웹/통신,3.1,3712,IT
휴엔시스템(주) ,IT/웹/통신,2.7,3106,IT
(주)11시11분 ,IT/웹/통신,3.1,3059,IT
(주)데이터메이커 ,IT/웹/통신,3.5,3444,IT
(주)라이프사이언스테크놀로지 ,IT/웹/통신,1.9,3109,IT
(주)루네트웍스 ,IT/웹/통신,2.6,3006,IT
(주)비디오몬스터 ,IT/웹/통신,3.1,3188,IT
(주)사이버텔브릿지 ,IT/웹/통신,3.5,3159,IT
(주)새하컴즈 ,IT/웹/통신,2.6,4240,IT
(주)아리시스 ,IT/웹/통신,2.6,3722,IT
(주)에이블정보기술 ,IT/웹/통신,2.3,3041,IT
(주)에즈웰플러스 ,IT/웹/통신,2.9,3236,IT
(주)유엔터스 ,IT/웹/통신,2.2,2878,IT
(주)이젠솔루션 ,IT/웹/통신,2.8,3414,IT
(주)클로봇 ,IT/웹/통신,3.2,4334,IT
(주)튜터링 ,IT/웹/통신,2.9,3397,IT
(주)트라이그람스코리아 ,IT/웹/통신,1.7,3542,IT
(주)티맥스티베로 ,IT/웹/통신,3,4980,IT
(주)퍼니웍 ,IT/웹/통신,3.2,3060,IT
(주)휴레이포지티브 ,IT/웹/통신,2.9,4552,IT
노스스타컨설팅(주) ,IT/웹/통신,3,3270,IT
디노밴네트웍스(주) ,IT/웹/통신,2.3,4019,IT
마티아솔루션(주) ,IT/웹/통신,2.5,3226,IT
버츄얼빌더스(주) ,IT/웹/통신,2.6,4115,IT
(주)클로봇 ,IT/웹/통신,3.2,4334,IT
(주)튜터링 ,IT/웹/통신,2.9,3397,IT
아이뉴스24(주) ,IT/웹/통신,2.6,3627,IT
아이와이씨앤씨(주) ,IT/웹/통신,2.8,3235,IT
에임투지(주) ,IT/웹/통신,2.9,2892,IT
와이어드컴퍼니(주) ,IT/웹/통신,3.2,3524,IT
유젠플랜에이(주) ,IT/웹/통신,2.6,3971,IT
이지인터넷(주) ,IT/웹/통신,2.1,3224,IT
이클리어인터내셔날(주) ,IT/웹/통신,1.4,2763,IT
제이엔테크놀러지(주) ,IT/웹/통신,2.3,3107,IT
지멘스인더스트리소프트웨어(주) ,IT/웹/통신,3.1,5349,IT
차봇모빌리티(주) ,IT/웹/통신,3.4,4628,IT
티맵모빌리티(주) ,IT/웹/통신,3.5,6058,IT
(주)띵스플로우 ,IT/웹/통신,3.3,3882,IT
(주)랭크업 ,IT/웹/통신,2.8,2507,IT
(주)로브 ,IT/웹/통신,2.8,2191,IT
(주)마크비전코리아 ,IT/웹/통신,2.8,4453,IT
(주)모바일팩토리 ,IT/웹/통신,2.1,3431,IT
(주)바이탈힌트코리아 ,IT/웹/통신,2.5,3785,IT
(주)베어로보틱스코리아 ,IT/웹/통신,3.2,6198,IT
(주)뷰메진 ,IT/웹/통신,2.4,3911,IT
(주)빗썸라이브 ,IT/웹/통신,2.8,5235,IT
(주)샤플 ,IT/웹/통신,2.5,2685,IT
(주)스마트소셜 ,IT/웹/통신,2.6,2941,IT
(주)아이닉스소프트 ,IT/웹/통신,2.5,3450,IT
(주)엔더블유홀딩스 ,IT/웹/통신,2.9,3798,IT
(주)와드 ,IT/웹/통신,3.2,6027,IT
(주)유웨이 ,IT/웹/통신,2.9,3100,IT
(주)카드밴넷 ,IT/웹/통신,3,2628,IT
(주)펀앤쇼핑 ,IT/웹/통신,1.4,2485,IT
(주)플그림 ,IT/웹/통신,3.5,3919,IT
게임로프트(주) ,IT/웹/통신,2.8,5584,IT
넷아스(주) ,IT/웹/통신,1.4,3100,IT
디지테크정보(주) ,IT/웹/통신,2,2901,IT
디토닉(주) ,IT/웹/통신,2.6,3604,IT
모바일웍스코리아(주) ,IT/웹/통신,2.7,3546,IT
보맵(주) ,IT/웹/통신,2.8,5146,IT
비주얼다이브(주) ,IT/웹/통신,2.4,3320,IT
새롬씨앤씨(주) ,IT/웹/통신,3.1,3692,IT
셀렉트스타(주) ,IT/웹/통신,3.4,4288,IT
시스템게이트(주) ,IT/웹/통신,3.3,3247,IT
앱노트 ,IT/웹/통신,3.2,3165,IT
에스제이소프트텍(주) ,IT/웹/통신,3,2861,IT
원더풀소프트(주) ,IT/웹/통신,1.4,2784,IT
웨이즈원(주) ,IT/웹/통신,2.9,3980,IT
인프니스네트웍스(주) ,IT/웹/통신,2.8,3217,IT
지니키즈(주) ,IT/웹/통신,2.7,2674,IT
카드고릴라 ,IT/웹/통신,2.7,2834,IT
케이스마텍(주) ,IT/웹/통신,3.4,4251,IT
포위드닷컴(주) ,IT/웹/통신,1.9,3010,IT
한국옐로우페이지(주) ,IT/웹/통신,2.3,2960,IT
헬스커넥트(주) ,IT/웹/통신,2.6,4448,IT
혜만테크(주) ,IT/웹/통신,2.1,3320,IT
(주)닥터다이어리 ,IT/웹/통신,3.1,3479,IT
(주)두잉랩 ,IT/웹/통신,2.1,4716,IT
(주)디오티스 ,IT/웹/통신,2.6,3293,IT
(주)디지털플래닝 ,IT/웹/통신,2.5,2505,IT
(주)리얼시큐 ,IT/웹/통신,3,2696,IT
(주)멘티스코 ,IT/웹/통신,2.2,4103,IT
(주)블루웨이브컨설팅 ,IT/웹/통신,3.3,3485,IT
(주)비즈머스 ,IT/웹/통신,1.7,3680,IT
(주)서울소프트 ,IT/웹/통신,3.6,3165,IT
(주)씽크트리 ,IT/웹/통신,2.7,2734,IT
(주)아이비씨티 ,IT/웹/통신,2.2,4080,IT
(주)아이웍스인터렉티브 ,IT/웹/통신,3,4028,IT
(주)에스엔에이 ,IT/웹/통신,3.5,3390,IT
(주)에이치알맨파워그룹 ,IT/웹/통신,3.6,2779,IT
(주)엔터플 ,IT/웹/통신,3,6394,IT
(주)엠티데이타 ,IT/웹/통신,2.6,3068,IT
(주)이노룰스 ,IT/웹/통신,3.4,3544,IT
(주)인벤티스 ,IT/웹/통신,2.5,3611,IT
(주)인투씨엔에스 ,IT/웹/통신,2.4,3381,IT
(주)코인베스트 ,IT/웹/통신,3.2,3524,IT
(주)콤위즈 ,IT/웹/통신,2.4,2526,IT
(주)크레도웨이 ,IT/웹/통신,2,3431,IT
(주)투게더스 ,IT/웹/통신,3.2,2813,IT
(주)투씨에스지 ,IT/웹/통신,3.3,3611,IT
(주)해긴 ,IT/웹/통신,3.1,3732,IT
가온소프트(주) ,IT/웹/통신,1.9,3239,IT
가이스트코리아(주) ,IT/웹/통신,2.5,2759,IT
날리지포인트(주) ,IT/웹/통신,2.5,2942,IT
메디인사이드(주) ,IT/웹/통신,2.5,2766,IT
모뉴엘(주) ,IT/웹/통신,2.6,3590,IT
몬스타(주) ,IT/웹/통신,1.8,2610,IT
새한제이소프트(주) ,IT/웹/통신,3,2482,IT
스페이스워크(주) ,IT/웹/통신,3.3,5377,IT
씨비에스아이(주) ,IT/웹/통신,2.5,3189,IT
아이엘포유(주) ,IT/웹/통신,3.2,2761,IT
아이엠에스모빌리티(주) ,IT/웹/통신,3.1,3640,IT
아임굿(주) ,IT/웹/통신,2.7,2381,IT
엠앤디(주) ,IT/웹/통신,2.7,3631,IT
위너스톡(주) ,IT/웹/통신,2,2163,IT
위즈코어(주) ,IT/웹/통신,2.6,3634,IT
유엔비즈(주) ,IT/웹/통신,1.7,3341,IT
이암허브(주) ,IT/웹/통신,1.5,3060,IT
인프라커뮤니케이션즈(주) ,IT/웹/통신,2.7,2637,IT
제이컴정보(주) ,IT/웹/통신,1.5,2234,IT
지뉴소프트(주) ,IT/웹/통신,2,3775,IT
킹스정보통신(주) ,IT/웹/통신,3.1,3249,IT
태그바이컴퍼니(주) ,IT/웹/통신,4.1,3417,IT
텐노드솔루션(주) ,IT/웹/통신,3.2,3573,IT
톰슨로이터코리아(주) ,IT/웹/통신,3.5,5967,IT
포위즈시스템(주) ,IT/웹/통신,3,3134,IT
플로우 ,IT/웹/통신,3,4054,IT
한국후지제록스정보시스템(주) ,IT/웹/통신,2.4,3621,IT
행복쇼핑(주) ,IT/웹/통신,4.1,3386,IT
(주)가나 ,IT/웹/통신,1.7,2830,IT
(주)가치브라더 ,IT/웹/통신,3.2,2776,IT
(주)넵튠 ,IT/웹/통신,3.3,4352,IT
(주)넷맨 ,IT/웹/통신,2.8,3841,IT
(주)디지텍시스템스 ,IT/웹/통신,2.3,2849,IT
(주)딜리버리랩 ,IT/웹/통신,2.9,3388,IT
(주)링크샵스 ,IT/웹/통신,3.1,3485,IT
(주)미래아이앤지 ,IT/웹/통신,2.5,2988,IT
(주)버키 ,IT/웹/통신,2.6,3672,IT
(주)빅밸류 ,IT/웹/통신,3,3009,IT
(주)사람과세상 ,IT/웹/통신,2.1,2678,IT
(주)슈퍼갈땐슈퍼맨 ,IT/웹/통신,2.3,2846,IT
(주)스마틱스 ,IT/웹/통신,2.2,3216,IT
(주)스토리이십일 ,IT/웹/통신,2.4,2251,IT
(주)스트라드비젼 ,IT/웹/통신,3.9,5600,IT
(주)아이마케팅 ,IT/웹/통신,3,3174,IT
(주)에이블스토어 ,IT/웹/통신,2.6,2670,IT
(주)오베네프 ,IT/웹/통신,3.1,2813,IT
(주)웰컨 ,IT/웹/통신,1.7,2997,IT
(주)카이아이컴퍼니 ,IT/웹/통신,3.6,3615,IT
(주)코그넥스코리아 ,IT/웹/통신,3.7,5543,IT
(주)콘텐츠브릿지 ,IT/웹/통신,3,3801,IT
(주)태성에스엔이 ,IT/웹/통신,3.5,4657,IT
(주)텔레컨스 ,IT/웹/통신,2.1,3499,IT
(주)페이타랩 ,IT/웹/통신,4.2,3442,IT
디에스앤지시스템(주) ,IT/웹/통신,2.2,3315,IT
디에이전시(주) ,IT/웹/통신,3.9,2276,IT
신영이에스디(주) ,IT/웹/통신,3.4,4049,IT
에스지데이타(주) ,IT/웹/통신,2.5,3724,IT
에스큐앤티(주) ,IT/웹/통신,1.9,3124,IT
에프투텔레콤(주) ,IT/웹/통신,2.6,2991,IT
웹커뮤니티(주) ,IT/웹/통신,1.9,2380,IT
이아이랩(주) ,IT/웹/통신,1.9,2923,IT
지오시스지마켓 ,IT/웹/통신,2.3,3418,IT
크레이지다이아몬드(주) ,IT/웹/통신,2.4,2890,IT
팀윙크(주) ,IT/웹/통신,3.1,4387,IT
포미트(주) ,IT/웹/통신,2.5,3211,IT
한국신용카드결제(주) ,IT/웹/통신,3,4377,IT
효성에프엠에스(주) ,IT/웹/통신,2.7,5121,IT
(주)가온소프트 ,IT/웹/통신,3,3721,IT
(주)고퀄 ,IT/웹/통신,2.9,3844,IT
(주)넥슨게임즈 ,IT/웹/통신,4.3,4788,IT
(주)디자인팝 ,IT/웹/통신,2.2,4203,IT
(주)라바웨이브 ,IT/웹/통신,3.9,3692,IT
(주)라이앤캐처스 ,IT/웹/통신,3.2,4268,IT
(주)마이테이블 ,IT/웹/통신,2.5,2893,IT
(주)슈퍼브에이아이 ,IT/웹/통신,3.8,3924,IT
(주)아던트 ,IT/웹/통신,2.2,3757,IT
(주)악어디지털 ,IT/웹/통신,3.6,3989,IT
(주)알에스인터렉티브 ,IT/웹/통신,3.1,3695,IT
(주)알티모빌리티 ,IT/웹/통신,1.8,4453,IT
(주)에프엔에스벨류 ,IT/웹/통신,1.4,3853,IT
(주)엠투커뮤니티 ,IT/웹/통신,2.7,2976,IT
(주)이커머스테크 ,IT/웹/통신,2.3,2957,IT
(주)케이엔아이씨 ,IT/웹/통신,2,3239,IT
(주)큐피플 ,IT/웹/통신,1.6,2414,IT
(주)패션인테크 ,IT/웹/통신,1.8,3398,IT
(주)하람아이 ,IT/웹/통신,2.8,2957,IT
골프존씨엠(주) ,IT/웹/통신,2.3,3652,IT
넥스트리소프트(주) ,IT/웹/통신,2.5,3938,IT
누스코(주) ,IT/웹/통신,2.4,3028,IT
뉴윈텍(주) ,IT/웹/통신,2.7,3805,IT
미스터픽(주) ,IT/웹/통신,3.3,3552,IT
배달통(주) ,IT/웹/통신,3.1,7827,IT
스타일쉽(주) ,IT/웹/통신,2.7,3722,IT
스파이어테크놀로지(주) ,IT/웹/통신,2.5,3547,IT
아이엔지스토리(주) ,IT/웹/통신,3.3,3026,IT
에스케이테크엑스(주) ,IT/웹/통신,3.6,5298,IT
와이즈에프엔(주) ,IT/웹/통신,3.1,3156,IT
웨더뉴스(주) ,IT/웹/통신,2.7,4204,IT
인포벨리코리아(주) ,IT/웹/통신,2.9,3447,IT
잇팩(주) ,IT/웹/통신,2.2,4078,IT
한국아이티진흥(주) ,IT/웹/통신,3.8,3782,IT
휴먼아이티에스(주) ,IT/웹/통신,2.2,3642,IT
(주)누리봄 ,IT/웹/통신,3.3,3003,IT
(주)되고시스템 ,IT/웹/통신,2.2,3275,IT
(주)드림에이스 ,IT/웹/통신,2.5,3711,IT
(주)디벨록 ,IT/웹/통신,4,3952,IT
(주)디앤디기술 ,IT/웹/통신,3.5,2508,IT
(주)디에스앤텍 ,IT/웹/통신,3.1,3058,IT
(주)메디랩스 ,IT/웹/통신,2,2754,IT
(주)무노스 ,IT/웹/통신,2.1,2766,IT
(주)무하유 ,IT/웹/통신,3.3,3680,IT
(주)미디어브레인 ,IT/웹/통신,3.2,2453,IT
(주)바우라움 ,IT/웹/통신,3.1,4307,IT
(주)블록체인컴퍼니 ,IT/웹/통신,2.6,3879,IT
(주)슬로워크 ,IT/웹/통신,3.1,3141,IT
(주)씨커스 ,IT/웹/통신,3.5,2492,IT
(주)앤썸앤컴퍼니 ,IT/웹/통신,2.1,4308,IT
(주)엘젠 ,IT/웹/통신,2.7,4138,IT
(주)올트 ,IT/웹/통신,1.6,2523,IT
(주)유노믹 ,IT/웹/통신,2.6,4223,IT
(주)이안시스템 ,IT/웹/통신,3.9,0,IT
(주)제이윈파트너스 ,IT/웹/통신,2.5,3277,IT
(주)코리아메디케어 ,IT/웹/통신,3,3717,IT
(주)포티투마루 ,IT/웹/통신,3,3878,IT
(주)한국스테노 ,IT/웹/통신,2.1,2259,IT
게임원커뮤니케이션즈(주) ,IT/웹/통신,2.4,3927,IT
네오위드넷(주) ,IT/웹/통신,2.5,3082,IT
디지털즈(주) ,IT/웹/통신,2.3,2854,IT
모렌소프트(주) ,IT/웹/통신,2.1,2730,IT
범우정보기술(주) ,IT/웹/통신,3,2989,IT
아토머스(주) ,IT/웹/통신,3.1,3365,IT
아홉(유) ,IT/웹/통신,2.6,3706,IT
지식시스템(주) ,IT/웹/통신,3.6,3325,IT
청오엔에프(주) ,IT/웹/통신,2.4,4088,IT
후이즈홀딩스(주) ,IT/웹/통신,2.4,2810,IT
(유)프리디소프트 ,IT/웹/통신,4,4193,IT
(주)나우드림 ,IT/웹/통신,2,3040,IT
(주)넥스모어시스템즈 ,IT/웹/통신,3.2,3342,IT
(주)노버스메이 ,IT/웹/통신,2.9,3514,IT
(주)더유니파이 ,IT/웹/통신,1.9,2765,IT
(주)맑음 ,IT/웹/통신,2.6,2782,IT
(주)비팩토리 ,IT/웹/통신,2.4,4884,IT
(주)샌즈랩 ,IT/웹/통신,2.2,4100,IT
(주)스윗코리아 ,IT/웹/통신,3.7,5272,IT
(주)시이오랩 ,IT/웹/통신,2.6,3555,IT
(주)씨앤에이아이 ,IT/웹/통신,3.4,5265,IT
(주)아이큐패드 ,IT/웹/통신,1.9,3240,IT
(주)에스비에스디지털뉴스랩 ,IT/웹/통신,2.6,3889,IT
(주)왈도시스템 ,IT/웹/통신,2.1,2659,IT
(주)유시스트 ,IT/웹/통신,2.2,3125,IT
(주)유플러스시스템 ,IT/웹/통신,2.9,3031,IT
(주)익스모바일 ,IT/웹/통신,2.6,2407,IT
(주)인터마인즈 ,IT/웹/통신,2.3,3243,IT
(주)채플린게임 ,IT/웹/통신,2.6,3569,IT
(주)테드스토리 ,IT/웹/통신,2.6,3611,IT
(주)팟빵 ,IT/웹/통신,2,3343,IT
(주)한국해양기상기술 ,IT/웹/통신,3.7,3860,IT
(주)호두랩스 ,IT/웹/통신,2.4,3779,IT
도프텍(주) ,IT/웹/통신,3.4,4175,IT
동서정보기술(주) ,IT/웹/통신,2.4,3396,IT
디비비전(주) ,IT/웹/통신,2.5,3735,IT
레드홀릭 ,IT/웹/통신,2,2842,IT
비즈라인 ,IT/웹/통신,2.6,2353,IT
비즈톡(주) ,IT/웹/통신,2.4,2992,IT
빅스타글로벌(주) ,IT/웹/통신,2.2,3134,IT
새얀아이엔씨(주) ,IT/웹/통신,3.1,2818,IT
세중정보기술(주) ,IT/웹/통신,2.3,2941,IT
쓰리디메디비젼(주) ,IT/웹/통신,2.3,3126,IT
아이쿱(주) ,IT/웹/통신,2.7,3763,IT
에스씨에스프로(주) ,IT/웹/통신,2.6,3163,IT
엠토스솔루션스(주) ,IT/웹/통신,2.9,2995,IT
웹케시네트웍스(주) ,IT/웹/통신,2.7,2737,IT
위드시스템(주) ,IT/웹/통신,2.4,3231,IT
이스라비젼코리아(주) ,IT/웹/통신,2.9,4132,IT
재미인터랙티브(주) ,IT/웹/통신,1.5,2399,IT
지오그레이트(주) ,IT/웹/통신,4,3044,IT
코이웨어(주) ,IT/웹/통신,3.7,4042,IT
투바이트(주) ,IT/웹/통신,2.7,3280,IT
펜타크리드(주) ,IT/웹/통신,2.4,3271,IT
한미아이티(주) ,IT/웹/통신,2.8,3973,IT
(주)글라이드 ,IT/웹/통신,2.8,4082,IT
(주)글루시스 ,IT/웹/통신,2.7,3355,IT
(주)덱스인트게임즈 ,IT/웹/통신,3,4047,IT
(주)리치플래닛 ,IT/웹/통신,2.2,3843,IT
(주)리코시스 ,IT/웹/통신,2.7,3719,IT
(주)모션테크놀로지 ,IT/웹/통신,2.8,3254,IT
(주)비스텔리젼스 ,IT/웹/통신,3.2,4371,IT
(주)비앤리커뮤니케이션즈 ,IT/웹/통신,3.2,3627,IT
(주)비플 ,IT/웹/통신,3.1,3246,IT
(주)스마일게이트게임즈 ,IT/웹/통신,3.2,4990,IT
(주)어니언텍 ,IT/웹/통신,3.2,3428,IT
(주)에스엠투네트웍스 ,IT/웹/통신,2.9,4604,IT
(주)에프에스솔루션 ,IT/웹/통신,2.7,3470,IT
(주)엑스트라이버 ,IT/웹/통신,3,3802,IT
(주)조은아이앤에스 ,IT/웹/통신,2.5,3167,IT
(주)컬러버스 ,IT/웹/통신,2.3,4766,IT
(주)코어트러스트 ,IT/웹/통신,3,4648,IT
(주)파이낸셜데이타시스템 ,IT/웹/통신,2.4,3599,IT
(주)포지큐브 ,IT/웹/통신,3,5118,IT
(주)프렌즈게임즈 ,IT/웹/통신,2.9,4123,IT
(주)플라잉캣 ,IT/웹/통신,3,3544,IT
(주)플랜트코퍼레이션 ,IT/웹/통신,2.9,4165,IT
(주)피디소프트 ,IT/웹/통신,1.8,2621,IT
나우온플레이(주) ,IT/웹/통신,2.8,2367,IT
디앤아이컨설팅(주) ,IT/웹/통신,2.5,3873,IT
소소(주) ,IT/웹/통신,1.8,3099,IT
씬멀티미디어(주) ,IT/웹/통신,2.1,5206,IT
아크로고스(주) ,IT/웹/통신,2.2,2366,IT
애드웨이즈코리아 ,IT/웹/통신,3,2833,IT
윌비솔루션(주) ,IT/웹/통신,1.9,3692,IT
이에이트(주) ,IT/웹/통신,3.6,3737,IT
임픽스(주) ,IT/웹/통신,2.5,3192,IT
정보와기술(주) ,IT/웹/통신,2.6,3196,IT
콜랩코리아(주) ,IT/웹/통신,2.6,3955,IT
티엔에이치(주) ,IT/웹/통신,2.3,2994,IT
헬로우파이브(주) ,IT/웹/통신,2.8,2285,IT
(주)레드소프트 ,IT/웹/통신,3,3472,IT
(주)맘편한세상 ,IT/웹/통신,3,4538,IT
(주)메가뉴스 ,IT/웹/통신,3.2,3485,IT
(주)메디칼스탠다드 ,IT/웹/통신,3.2,3584,IT
