기업이름,분야,평점,연봉,2차산업군
천보콘크리트(주) ,제조/화학,5.0,4794,금속/재료/철강
케이이엔씨(주) ,제조/화학,2.5,0,금속/재료/철강
태양트레이(주) ,제조/화학,1.0,3570,금속/재료/철강
파브코(주) ,제조/화학,3.0,3602,금속/재료/철강
한석시스템(주) ,제조/화학,3.0,3021,금속/재료/철강
현대메티아(주) ,제조/화학,4.5,5433,금속/재료/철강
(주)덕우 ,제조/화학,5.0,3366,금속/재료/철강
(주)비에스지머티리얼즈 ,제조/화학,5.0,0,금속/재료/철강
(주)선진파워텍 ,제조/화학,1.0,0,금속/재료/철강
(주)세정엠티엘 ,제조/화학,1.0,0,금속/재료/철강
(주)씨앤씨머티리얼즈 ,제조/화학,4.0,2980,금속/재료/철강
(주)하나테크 ,제조/화학,1.0,3416,금속/재료/철강
난쓰네코리아(주) ,제조/화학,2.0,3585,금속/재료/철강
대홍코스텍(주) ,제조/화학,2.0,0,금속/재료/철강
더존앤테크(주) ,제조/화학,3.0,3689,금속/재료/철강
도봉산업(주) ,제조/화학,4.0,2145,금속/재료/철강
동성유리코리아(주) ,제조/화학,3.0,2460,금속/재료/철강
동영이엔지(주) ,제조/화학,2.0,3305,금속/재료/철강
동진기업 ,제조/화학,2.0,0,금속/재료/철강
명성금형 ,제조/화학,1.0,0,금속/재료/철강
모두(주) ,제조/화학,5.0,2739,금속/재료/철강
삼서공업(주) ,제조/화학,3.0,2038,금속/재료/철강
선일엔지니어링(주) ,제조/화학,2.0,2549,금속/재료/철강
세원콘크리트 ,제조/화학,5.0,2516,금속/재료/철강
슈퍼티그웰딩(주) ,제조/화학,2.0,2214,금속/재료/철강
시우(주) ,제조/화학,1.0,2474,금속/재료/철강
신성테크 ,제조/화학,2.0,0,금속/재료/철강
신우산업개발(주) ,제조/화학,3.0,4559,금속/재료/철강
신진(주) ,제조/화학,3.0,2655,금속/재료/철강
신한철강(주) ,제조/화학,4.0,0,금속/재료/철강
에버텍(주) ,제조/화학,3.0,3239,금속/재료/철강
에스와이테크 ,제조/화학,3.0,4260,금속/재료/철강
에스티컴퍼니 ,제조/화학,2.0,2925,금속/재료/철강
에이치엔피테크(주) ,제조/화학,2.0,3151,금속/재료/철강
영일특수금속(주) ,제조/화학,3.0,3030,금속/재료/철강
오비에스(주) ,제조/화학,1.0,1950,금속/재료/철강
와이제이테크(주) ,제조/화학,3.0,3431,금속/재료/철강
위너텍코리아(주) ,제조/화학,2.0,3842,금속/재료/철강
유진기업(주) ,제조/화학,3.0,4078,금속/재료/철강
이림테크 ,제조/화학,3.0,7800,금속/재료/철강
이앤에프열처리(주) ,제조/화학,3.0,3961,금속/재료/철강
이엠씨(주) ,제조/화학,2.0,4326,금속/재료/철강
이화다이아몬드공구(주) ,제조/화학,1.0,4204,금속/재료/철강
제이스(주) ,제조/화학,4.0,2629,금속/재료/철강
청암창호(주) ,제조/화학,3.0,2925,금속/재료/철강
티센크루프 ,제조/화학,4.0,2940,금속/재료/철강
평강산업(주) ,제조/화학,4.0,1755,금속/재료/철강
프라임테크 ,제조/화학,3.0,3900,금속/재료/철강
하나스틸(주) ,제조/화학,2.0,3554,금속/재료/철강
한국인슈로산업(주) ,제조/화학,3.0,1845,금속/재료/철강
한일에코산업(주) ,제조/화학,4.0,2921,금속/재료/철강
해동정밀 ,제조/화학,2.0,2939,금속/재료/철강
현대위스코(주) ,제조/화학,4.0,5850,금속/재료/철강
(주)경성에스앤지 ,제조/화학,0.0,4434,금속/재료/철강
(주)기웅스텐레스 ,제조/화학,0.0,3008,금속/재료/철강
(주)노부스테크 ,제조/화학,0.0,0,금속/재료/철강
(주)미르하이테크 ,제조/화학,0.0,0,금속/재료/철강
(주)비엔아이 ,제조/화학,0.0,0,금속/재료/철강
(주)신광 ,제조/화학,0.0,3579,금속/재료/철강
(주)썬로드테크 ,제조/화학,0.0,0,금속/재료/철강
(주)액세스나인 ,제조/화학,0.0,3487,금속/재료/철강
(주)월러스코디자인랩 ,제조/화학,0.0,0,금속/재료/철강
(주)유니스틸 ,제조/화학,0.0,3196,금속/재료/철강
(주)정우카프링 ,제조/화학,0.0,2434,금속/재료/철강
(주)제이에이치 ,제조/화학,0.0,0,금속/재료/철강
(주)케이비로드 ,제조/화학,0.0,0,금속/재료/철강
(주)플랭 ,제조/화학,0.0,0,금속/재료/철강
(주)현승 ,제조/화학,0.0,0,금속/재료/철강
(주)화신금속공업 ,제조/화학,0.0,0,금속/재료/철강
계동철강(주) ,제조/화학,0.0,4352,금속/재료/철강
구봉정공 ,제조/화학,0.0,0,금속/재료/철강
금강메탈(주) ,제조/화학,0.0,3820,금속/재료/철강
대양알미늄(주) ,제조/화학,0.0,4554,금속/재료/철강
동양곡면창호(주) ,제조/화학,0.0,3094,금속/재료/철강
명일금속공업(주) ,제조/화학,0.0,3664,금속/재료/철강
목양(주) ,제조/화학,0.0,1904,금속/재료/철강
베아티투도 ,제조/화학,0.0,0,금속/재료/철강
삼인실업(주) ,제조/화학,0.0,2549,금속/재료/철강
삼전(주) ,제조/화학,0.0,3517,금속/재료/철강
아세아볼트기업(주) ,제조/화학,0.0,0,금속/재료/철강
오토쿰푸브이디엠코리아(주) ,제조/화학,0.0,3266,금속/재료/철강
와이제이스틸(주) ,제조/화학,0.0,3075,금속/재료/철강
유창알미늄 ,제조/화학,0.0,0,금속/재료/철강
이온이에스(주) ,제조/화학,0.0,3516,금속/재료/철강
정진공업(주) ,제조/화학,0.0,2722,금속/재료/철강
줌톤(주) ,제조/화학,0.0,3613,금속/재료/철강
중흥스텐 ,제조/화학,0.0,0,금속/재료/철강
카스코(주) ,제조/화학,0.0,4297,금속/재료/철강
케이씨씨자원개발(주) ,제조/화학,0.0,3946,금속/재료/철강
토네이도(주) ,제조/화학,0.0,3075,금속/재료/철강
한머시너리 ,제조/화학,0.0,0,금속/재료/철강
한욱초자(주) ,제조/화학,0.0,2575,금속/재료/철강
