기업이름,분야,평점,연봉,2차산업군
인터콘시스템스(주) ,제조/화학,2.2,3372,기계/설비/자동차
하드램(주) ,제조/화학,2.3,3145,기계/설비/자동차
(주)코디마 ,제조/화학,1.8,3998,기계/설비/자동차
아마다웰드테크코리아(주) ,제조/화학,2.2,4098,기계/설비/자동차
에이시디(주) ,제조/화학,1.8,3556,기계/설비/자동차
주광정밀(주) ,제조/화학,2.3,3340,기계/설비/자동차
한국알파라발(주) ,제조/화학,3,4238,기계/설비/자동차
한국쯔바키모토오토모티브(주) ,제조/화학,3.1,3622,기계/설비/자동차
(주)일진앤드 ,제조/화학,2.2,3218,기계/설비/자동차
대한칼소닉(주) ,제조/화학,2.1,3957,기계/설비/자동차
캄텍(주) ,제조/화학,3.4,5404,기계/설비/자동차
티아이티이엔지(주) ,제조/화학,2.5,4164,기계/설비/자동차
(주)와이엠케이 ,제조/화학,2.6,3542,기계/설비/자동차
대동기어(주) ,제조/화학,2.5,4526,기계/설비/자동차
에스피시스템스(주) ,제조/화학,2.1,2850,기계/설비/자동차
오스템(주) ,제조/화학,2.8,4173,기계/설비/자동차
(주)광진윈텍 ,제조/화학,2,3333,기계/설비/자동차
(주)스페이스솔루션 ,제조/화학,2.6,3474,기계/설비/자동차
대창에이치알에스지(주) ,제조/화학,2.5,3719,기계/설비/자동차
유라테크(주) ,제조/화학,2.9,4504,기계/설비/자동차
일신밸브(주) ,제조/화학,2,3240,기계/설비/자동차
(주)다이아덴트 ,제조/화학,2.4,3169,기계/설비/자동차
(주)대성마리프 ,제조/화학,1.9,3443,기계/설비/자동차
(주)수산씨에스엠 ,제조/화학,2.8,3649,기계/설비/자동차
(주)썸텍 ,제조/화학,2.4,2925,기계/설비/자동차
와브코코리아(유) ,제조/화학,2.4,4744,기계/설비/자동차
한국에스케이에프씰(주) ,제조/화학,2.8,4670,기계/설비/자동차
(주)네오아이씨피 ,제조/화학,2.6,3407,기계/설비/자동차
(주)원태 ,제조/화학,2.3,3674,기계/설비/자동차
대림자동차공업(주) ,제조/화학,2,3712,기계/설비/자동차
디에스케이(주) ,제조/화학,2.4,3323,기계/설비/자동차
아임삭(주) ,제조/화학,2.4,2816,기계/설비/자동차
정아정밀(주) ,제조/화학,1.9,3157,기계/설비/자동차
한국무브넥스(주) ,제조/화학,3.4,4875,기계/설비/자동차
(주)영광 ,제조/화학,2.4,3650,기계/설비/자동차
서영정밀(주) ,제조/화학,1.9,2974,기계/설비/자동차
신신기계(주) ,제조/화학,2.6,4338,기계/설비/자동차
청우하이드로(주) ,제조/화학,2.6,3521,기계/설비/자동차
하츠(주) ,제조/화학,3.4,3620,기계/설비/자동차
신비앤텍(주) ,제조/화학,2.9,3293,기계/설비/자동차
케이에이치이(주) ,제조/화학,2.2,3675,기계/설비/자동차
한터기술(주) ,제조/화학,2.2,3256,기계/설비/자동차
흥일기업(주) ,제조/화학,2,3573,기계/설비/자동차
대주기계(주) ,제조/화학,2.7,3825,기계/설비/자동차
아스플로(주) ,제조/화학,2.5,3677,기계/설비/자동차
에스앤더블류(주) ,제조/화학,2.4,3149,기계/설비/자동차
비스토스(주) ,제조/화학,2.8,3068,기계/설비/자동차
포스뱅크(주) ,제조/화학,2.4,3837,기계/설비/자동차
한국뉴매틱(주) ,제조/화학,2.1,2550,기계/설비/자동차
(주)네오셈 ,제조/화학,2.2,3691,기계/설비/자동차
(주)에스제이엠 ,제조/화학,2.8,5242,기계/설비/자동차
(주)에이치에스하이테크 ,제조/화학,2.6,3827,기계/설비/자동차
(주)엠프로텍 ,제조/화학,2,3262,기계/설비/자동차
스카니아코리아(주) ,제조/화학,2.3,4347,기계/설비/자동차
케이씨코트렐(주) ,제조/화학,3.3,4964,기계/설비/자동차
(주)엘에치이 ,제조/화학,3.1,4407,기계/설비/자동차
대영초음파(주) ,제조/화학,1.5,3021,기계/설비/자동차
대지오토모티브(주) ,제조/화학,2.4,3998,기계/설비/자동차
보그워너모빌리티코리아유한책임회사 ,제조/화학,3,5119,기계/설비/자동차
(주)대금지오웰 ,제조/화학,2.7,3338,기계/설비/자동차
(주)시스콘 ,제조/화학,2.8,4000,기계/설비/자동차
(주)나우테크 ,제조/화학,2,3577,기계/설비/자동차
(주)엠피에스 ,제조/화학,2.1,3559,기계/설비/자동차
세화(주) ,제조/화학,2.3,3241,기계/설비/자동차
아센텍(주) ,제조/화학,2.3,3399,기계/설비/자동차
일광산기(주) ,제조/화학,1.6,2748,기계/설비/자동차
크로버(주) ,제조/화학,2.4,3067,기계/설비/자동차
태평양금속(주) ,제조/화학,2.6,3858,기계/설비/자동차
(주)미창케이블 ,제조/화학,2.4,3507,기계/설비/자동차
(주)원에스티 ,제조/화학,1.8,3420,기계/설비/자동차
그린테크(주) ,제조/화학,2.1,2805,기계/설비/자동차
삼영엠티(주) ,제조/화학,2.5,3583,기계/설비/자동차
젬스메디컬(주) ,제조/화학,2.5,3499,기계/설비/자동차
(주)멕아이씨에스 ,제조/화학,2.7,3330,기계/설비/자동차
에스앤티다이내믹스(주) ,제조/화학,2.3,4030,기계/설비/자동차
정도산업(주) ,제조/화학,2.2,2782,기계/설비/자동차
포레시아배기컨트롤시스템코리아(유) ,제조/화학,2.1,4418,기계/설비/자동차
(주)나라코퍼레이션 ,제조/화학,1.9,2753,기계/설비/자동차
(주)맥스로텍 ,제조/화학,2.9,3370,기계/설비/자동차
(주)브이원텍 ,제조/화학,2.8,3751,기계/설비/자동차
(주)에이치와이티씨 ,제조/화학,2.1,3146,기계/설비/자동차
삼건세기(주) ,제조/화학,3.3,3538,기계/설비/자동차
이화글로텍(주) ,제조/화학,2.4,3027,기계/설비/자동차
화신테크(주) ,제조/화학,2.5,3781,기계/설비/자동차
훌루테크(주) ,제조/화학,2.7,3658,기계/설비/자동차
(주)미코바이오메드 ,제조/화학,2.2,3502,기계/설비/자동차
(주)우정테크 ,제조/화학,1.6,3176,기계/설비/자동차
(주)푸른기술 ,제조/화학,2.7,3927,기계/설비/자동차
(주)마이크로디지탈 ,제조/화학,2.8,3305,기계/설비/자동차
(주)씨앤아이테크놀로지 ,제조/화학,2.2,3979,기계/설비/자동차
(주)젬백스&카엘 ,제조/화학,2.3,4309,기계/설비/자동차
(주)테키스트 ,제조/화학,3,3353,기계/설비/자동차
케이시시정공(주) ,제조/화학,2.2,3144,기계/설비/자동차
한국공작기계(주) ,제조/화학,2,3169,기계/설비/자동차
흥아기연(주) ,제조/화학,3.4,4014,기계/설비/자동차
(주)장원테크 ,제조/화학,2.4,3270,기계/설비/자동차
신라엔지니어링(주) ,제조/화학,2.8,3513,기계/설비/자동차
엘링크링거코리아(주) ,제조/화학,2,3482,기계/설비/자동차
엘켐텍(주) ,제조/화학,1.6,3543,기계/설비/자동차
(주)디팜스테크 ,제조/화학,2,3767,기계/설비/자동차
(주)스트롱홀드테크놀로지 ,제조/화학,2.5,3239,기계/설비/자동차
(주)윈텍오토메이션 ,제조/화학,2.5,3625,기계/설비/자동차
덕지산업(주) ,제조/화학,2.2,2877,기계/설비/자동차
코스모이엔지(주) ,제조/화학,2.2,2822,기계/설비/자동차
티아이씨(주) ,제조/화학,2.5,3595,기계/설비/자동차
녹스코리아(주) ,제조/화학,1.5,3428,기계/설비/자동차
델파이코리아(유) ,제조/화학,3.1,5456,기계/설비/자동차
아이씨엠씨(주) ,제조/화학,2.3,3350,기계/설비/자동차
누가의료기(주) ,제조/화학,2.1,4077,기계/설비/자동차
대유신소재(주) ,제조/화학,2.4,3847,기계/설비/자동차
세안정기(주) ,제조/화학,2.6,3393,기계/설비/자동차
연우(주) ,제조/화학,2.6,3558,기계/설비/자동차
(주)구츠 ,제조/화학,1.9,2869,기계/설비/자동차
(주)동해기계항공 ,제조/화학,2.1,3465,기계/설비/자동차
(주)비엠씨 ,제조/화학,2.5,4017,기계/설비/자동차
(주)세정 ,제조/화학,3.2,3844,기계/설비/자동차
(주)현대공업 ,제조/화학,2.9,4735,기계/설비/자동차
모베이스오토테크(주) ,제조/화학,2.3,4064,기계/설비/자동차
브로제코리아(주) ,제조/화학,3.2,5207,기계/설비/자동차
삼진정공(주) ,제조/화학,3.6,4007,기계/설비/자동차
신광정공(주) ,제조/화학,2.2,2931,기계/설비/자동차
일진에이테크(주) ,제조/화학,2.4,3007,기계/설비/자동차
컨트롤웍스(주) ,제조/화학,3,3935,기계/설비/자동차
프라이맥스(주) ,제조/화학,2.2,3512,기계/설비/자동차
(주)단해 ,제조/화학,1.8,3555,기계/설비/자동차
대보마그네틱(주) ,제조/화학,2.1,3435,기계/설비/자동차
디케이산업(주) ,제조/화학,2.5,3034,기계/설비/자동차
메르센코리아(주) ,제조/화학,2.9,4014,기계/설비/자동차
삼영엠텍(주) ,제조/화학,2.1,3670,기계/설비/자동차
세보테크(주) ,제조/화학,2.3,3319,기계/설비/자동차
케이에이씨(주) ,제조/화학,2,3069,기계/설비/자동차
더블유에스오디올로지코리아(유) ,제조/화학,3.1,3324,기계/설비/자동차
서원풍력기계(주) ,제조/화학,2.3,3821,기계/설비/자동차
솔고바이오메디칼(주) ,제조/화학,2.8,3237,기계/설비/자동차
티에스엠텍(주) ,제조/화학,2.9,3974,기계/설비/자동차
(주)네오티스 ,제조/화학,2.5,2904,기계/설비/자동차
(주)청우메디칼 ,제조/화학,2.4,3374,기계/설비/자동차
레미코리아(유) ,제조/화학,2.6,3992,기계/설비/자동차
몰텍스(주) ,제조/화학,2.3,4206,기계/설비/자동차
우영산업(주) ,제조/화학,1.4,2998,기계/설비/자동차
유진에스엠알시오토모티브테크노(주) ,제조/화학,2.4,4806,기계/설비/자동차
한국와이퍼(주) ,제조/화학,2.6,4316,기계/설비/자동차
(주)비올 ,제조/화학,2.9,3602,기계/설비/자동차
(주)에이아이티 ,제조/화학,2.6,3200,기계/설비/자동차
(주)엠엔 ,제조/화학,2.1,2995,기계/설비/자동차
(주)코만 ,제조/화학,1.7,3237,기계/설비/자동차
디와이피엔에프(주) ,제조/화학,1.9,3861,기계/설비/자동차
우진시스템(주) ,제조/화학,3.2,3673,기계/설비/자동차
피티씨(주) ,제조/화학,2.5,3351,기계/설비/자동차
(주)에이다스원 ,제조/화학,1.8,3880,기계/설비/자동차
(주)퓨처로봇 ,제조/화학,2.3,3207,기계/설비/자동차
씨비아이(주) ,제조/화학,2.2,3383,기계/설비/자동차
아시아(주) ,제조/화학,2.5,5107,기계/설비/자동차
에스엠화진(주) ,제조/화학,2.8,3883,기계/설비/자동차
피에이치에이에차(유) ,제조/화학,3.1,4569,기계/설비/자동차
한국지케이엔(주) ,제조/화학,3.8,4596,기계/설비/자동차
한국플로우서브(유) ,제조/화학,2.4,5781,기계/설비/자동차
현대커민스엔진 ,제조/화학,2.5,3709,기계/설비/자동차
자이글(주) ,제조/화학,2.1,2543,기계/설비/자동차
한라캐스트(주) ,제조/화학,2.4,3074,기계/설비/자동차
핫시스(주) ,제조/화학,1.8,2645,기계/설비/자동차
(주)서번 ,제조/화학,2.4,3825,기계/설비/자동차
동신산업(주) ,제조/화학,2.1,3548,기계/설비/자동차
디앤에이모터스(주) ,제조/화학,2.1,3853,기계/설비/자동차
베바스토동희(주) ,제조/화학,2.7,4248,기계/설비/자동차
영신기전공업(주) ,제조/화학,2.7,3311,기계/설비/자동차
잘만정공(주) ,제조/화학,1.7,3036,기계/설비/자동차
(주)엔젤로보틱스 ,제조/화학,2.5,4282,기계/설비/자동차
삼명기계공업(주) ,제조/화학,1.5,2673,기계/설비/자동차
신독엔지니어링(주) ,제조/화학,2.4,2666,기계/설비/자동차
웰코스(주) ,제조/화학,2.4,3672,기계/설비/자동차
캐터필라정밀씰(주) ,제조/화학,3.1,5487,기계/설비/자동차
플루오르테크(주) ,제조/화학,2.9,3509,기계/설비/자동차
(주)신성이엔지 ,제조/화학,2.7,3947,기계/설비/자동차
(주)올리브헬스케어 ,제조/화학,2.9,4747,기계/설비/자동차
반석정밀공업(주) ,제조/화학,2.1,3257,기계/설비/자동차
시퍼스파이프라인(주) ,제조/화학,1.8,3404,기계/설비/자동차
씨와이오토텍(주) ,제조/화학,2.5,3583,기계/설비/자동차
아르네코리아(주) ,제조/화학,2.7,3463,기계/설비/자동차
에스에스피(주) ,제조/화학,2.4,4568,기계/설비/자동차
위지트(주) ,제조/화학,3.1,3646,기계/설비/자동차
유성기업(주) ,제조/화학,2.2,3774,기계/설비/자동차
카스윈(주) ,제조/화학,1.9,3304,기계/설비/자동차
하이드로텍(주) ,제조/화학,3.1,3298,기계/설비/자동차
(주)글로벌엔지니어링 ,제조/화학,2.3,3048,기계/설비/자동차
(주)아름덴티스트리 ,제조/화학,2.9,3236,기계/설비/자동차
(주)케이디에이 ,제조/화학,1.9,3415,기계/설비/자동차
대창단조(주) ,제조/화학,2.5,4312,기계/설비/자동차
콘티테크플루이드코리아(주) ,제조/화학,2.1,3713,기계/설비/자동차
플라토(주) ,제조/화학,2,3232,기계/설비/자동차
(주)글로벌로보틱스 ,제조/화학,2.4,3135,기계/설비/자동차
(주)코엠에스 ,제조/화학,2.4,3629,기계/설비/자동차
스탕코리아(주) ,제조/화학,1.5,3715,기계/설비/자동차
신영하이테크(주) ,제조/화학,2.1,3131,기계/설비/자동차
에이엠티(주) ,제조/화학,2.3,3110,기계/설비/자동차
엠지전자(주) ,제조/화학,1.5,3596,기계/설비/자동차
하이레벤(주) ,제조/화학,2.1,2782,기계/설비/자동차
(주)엠피에스코리아 ,제조/화학,2,2765,기계/설비/자동차
(주)제4기한국 ,제조/화학,2.9,3973,기계/설비/자동차
고원금속(주) ,제조/화학,2.1,3344,기계/설비/자동차
대국아이엔티(주) ,제조/화학,1.9,3448,기계/설비/자동차
메디엔인터내셔날(주) ,제조/화학,2.2,2430,기계/설비/자동차
제이엔케이히터(주) ,제조/화학,3.5,5180,기계/설비/자동차
키밸브기술(주) ,제조/화학,2.7,3455,기계/설비/자동차
프로세이브(주) ,제조/화학,2.2,3603,기계/설비/자동차
한국유니콤밸브(주) ,제조/화학,2.3,3191,기계/설비/자동차
(주)동은밸브 ,제조/화학,1.8,2707,기계/설비/자동차
(주)라이브셀인스트루먼트 ,제조/화학,2.1,3144,기계/설비/자동차
(주)알피에스 ,제조/화학,2.1,2958,기계/설비/자동차
아이엠티(주) ,제조/화학,2,3229,기계/설비/자동차
하이드로텍(주) ,제조/화학,3.5,3368,기계/설비/자동차
(주)비엠씨 ,제조/화학,2.1,3173,기계/설비/자동차
넥센테크(주) ,제조/화학,2.4,3907,기계/설비/자동차
신라파이어(주) ,제조/화학,2.4,3340,기계/설비/자동차
유라하네스(주) ,제조/화학,3,4439,기계/설비/자동차
이후시스(주) ,제조/화학,2.3,4650,기계/설비/자동차
테네코코리아(유) ,제조/화학,3,4338,기계/설비/자동차
팬직(주) ,제조/화학,2.1,3377,기계/설비/자동차
(주)엔클로니 ,제조/화학,3.5,3984,기계/설비/자동차
(주)피아이이 ,제조/화학,2.9,3973,기계/설비/자동차
HL위코(주) ,제조/화학,1.7,3615,기계/설비/자동차
극동기계(주) ,제조/화학,2,2298,기계/설비/자동차
대명엘리베이터(주) ,제조/화학,2.8,3107,기계/설비/자동차
메디스(주) ,제조/화학,1.4,2927,기계/설비/자동차
엔젤(주) ,제조/화학,2.1,2737,기계/설비/자동차
우진큐피디 ,제조/화학,1.9,3018,기계/설비/자동차
일신실업(주) ,제조/화학,2,2749,기계/설비/자동차
플러스이엔지(주) ,제조/화학,2.6,4090,기계/설비/자동차
한국정밀기계(주) ,제조/화학,2.8,3329,기계/설비/자동차
(주)대덕기계 ,제조/화학,1.6,3751,기계/설비/자동차
(주)신룡 ,제조/화학,3,4484,기계/설비/자동차
(주)에스제이이노테크 ,제조/화학,2.3,3595,기계/설비/자동차
(주)케이에스씨파츠 ,제조/화학,1.8,2921,기계/설비/자동차
(주)토인 ,제조/화학,3,3762,기계/설비/자동차
마이크로인스펙션(주) ,제조/화학,2.7,4165,기계/설비/자동차
모카몰드(주) ,제조/화학,1.9,3338,기계/설비/자동차
비스티온일렉트로닉스코리아(유) ,제조/화학,2.6,5823,기계/설비/자동차
송재산업(주) ,제조/화학,2,3066,기계/설비/자동차
아이젠(주) ,제조/화학,2.6,3061,기계/설비/자동차
우성오토콘(주) ,제조/화학,2.2,3065,기계/설비/자동차
인곡산업(주) ,제조/화학,1.9,2591,기계/설비/자동차
(주)다산뉴텍 ,제조/화학,1.9,3152,기계/설비/자동차
(주)에스티아이 ,제조/화학,2.3,3236,기계/설비/자동차
(주)케이.피.씨 ,제조/화학,2.8,3592,기계/설비/자동차
광신기계공업(주) ,제조/화학,2.8,4463,기계/설비/자동차
동양매직(주) ,제조/화학,3,2879,기계/설비/자동차
디와이이노베이트(주) ,제조/화학,3.3,4279,기계/설비/자동차
씨티에스(주) ,제조/화학,2.1,3840,기계/설비/자동차
아이젤크리에이티브(주) ,제조/화학,1.9,3096,기계/설비/자동차
코리아프로트(주) ,제조/화학,1.9,2778,기계/설비/자동차
(주)빅텍스 ,제조/화학,1.5,3849,기계/설비/자동차
(주)신명유압 ,제조/화학,1.7,2819,기계/설비/자동차
(주)아이백코리아 ,제조/화학,2,2503,기계/설비/자동차
(주)엔에스브이 ,제조/화학,1.8,3424,기계/설비/자동차
(주)이티에스 ,제조/화학,2.3,3494,기계/설비/자동차
(주)프로텍스 ,제조/화학,2.4,2847,기계/설비/자동차
(주)한우물 ,제조/화학,3,2803,기계/설비/자동차
신한발브공업(주) ,제조/화학,2.9,3666,기계/설비/자동차
실력산업(주) ,제조/화학,2,2673,기계/설비/자동차
에스엘미러텍(주) ,제조/화학,3.1,5246,기계/설비/자동차
장한기술(주) ,제조/화학,3.3,3592,기계/설비/자동차
제일피엠씨(주) ,제조/화학,1.5,2524,기계/설비/자동차
한림인텍(주) ,제조/화학,2.7,3435,기계/설비/자동차
(주)동아기업 ,제조/화학,1.6,3084,기계/설비/자동차
(주)성무이엔지 ,제조/화학,2.5,3387,기계/설비/자동차
(주)아이팩토리 ,제조/화학,2.4,2783,기계/설비/자동차
(주)에코니티 ,제조/화학,2.5,3844,기계/설비/자동차
(주)와이에스피 ,제조/화학,2.5,3140,기계/설비/자동차
(주)크로시스 ,제조/화학,1.9,3343,기계/설비/자동차
(주)필에너지 ,제조/화학,2.2,4251,기계/설비/자동차
안국바이오진단(주) ,제조/화학,2,3149,기계/설비/자동차
한일정공(주) ,제조/화학,2.6,2838,기계/설비/자동차
(주)긴트 ,제조/화학,2.9,3906,기계/설비/자동차
(주)센트론 ,제조/화학,2.1,2682,기계/설비/자동차
(주)지에스씨 ,제조/화학,2.2,3506,기계/설비/자동차
(주)터보맥스 ,제조/화학,3.1,3655,기계/설비/자동차
(주)한양공업 ,제조/화학,2,2670,기계/설비/자동차
대의테크(주) ,제조/화학,2,3509,기계/설비/자동차
두원전자(주) ,제조/화학,2.3,3799,기계/설비/자동차
일진에너지(주) ,제조/화학,2,4191,기계/설비/자동차
진양코퍼레이션(주) ,제조/화학,1.5,3065,기계/설비/자동차
화성써모(주) ,제조/화학,1.7,2491,기계/설비/자동차
휴롬엘에스(주) ,제조/화학,3.2,4298,기계/설비/자동차
(주)이큐글로벌 ,제조/화학,2.3,3255,기계/설비/자동차
(주)인스텍 ,제조/화학,2.5,2990,기계/설비/자동차
(주)제이에스케이 ,제조/화학,2.7,3612,기계/설비/자동차
광영이엔씨(주) ,제조/화학,2.6,4004,기계/설비/자동차
마르포스(주) ,제조/화학,2.3,3186,기계/설비/자동차
밸콘케이피에스(주) ,제조/화학,2,3556,기계/설비/자동차
보그워너충주(주) ,제조/화학,3.4,4311,기계/설비/자동차
세진전자(주) ,제조/화학,2.5,2675,기계/설비/자동차
오토산업(주) ,제조/화학,1.9,2799,기계/설비/자동차
제이에프씨(주) ,제조/화학,2.3,4649,기계/설비/자동차
제이엔에스(주) ,제조/화학,1.9,3124,기계/설비/자동차
(주)원드롭 ,제조/화학,2.2,3191,기계/설비/자동차
(주)테스크 ,제조/화학,1.5,2774,기계/설비/자동차
(주)화인텍 ,제조/화학,4.2,4668,기계/설비/자동차
대기이에스티(주) ,제조/화학,1.9,3067,기계/설비/자동차
스페코(주) ,제조/화학,2.5,3223,기계/설비/자동차
신한정공(주) ,제조/화학,2.8,3407,기계/설비/자동차
에이포웰 ,제조/화학,2.7,3242,기계/설비/자동차
전진엔텍(주) ,제조/화학,2.7,3314,기계/설비/자동차
카이스(주) ,제조/화학,3.5,4061,기계/설비/자동차
한국크노르브레이크(주) ,제조/화학,3.1,5133,기계/설비/자동차
(주)대영파워펌프 ,제조/화학,2.7,3983,기계/설비/자동차
(주)로보케어 ,제조/화학,2.2,3958,기계/설비/자동차
(주)에이아이코리아 ,제조/화학,2.3,4051,기계/설비/자동차
(주)에코셋 ,제조/화학,2.5,3466,기계/설비/자동차
(주)원준 ,제조/화학,2.3,4071,기계/설비/자동차
(주)킴 ,제조/화학,2.4,3792,기계/설비/자동차
대영정공(주) ,제조/화학,2.4,4327,기계/설비/자동차
디오(주) ,제조/화학,1.7,3390,기계/설비/자동차
디케이시(주) ,제조/화학,1.8,2974,기계/설비/자동차
마그넥스(주) ,제조/화학,1.9,2684,기계/설비/자동차
삼세산업(주) ,제조/화학,2.6,3354,기계/설비/자동차
서우테크놀로지(주) ,제조/화학,3.3,3528,기계/설비/자동차
에이디엠이십일(주) ,제조/화학,3.1,2422,기계/설비/자동차
에이스기계(주) ,제조/화학,2.7,3384,기계/설비/자동차
엔티리서치(주) ,제조/화학,1,2424,기계/설비/자동차
코링텍(주) ,제조/화학,1.6,3217,기계/설비/자동차
피스템코(주) ,제조/화학,2.3,3480,기계/설비/자동차
한국야스나가(주) ,제조/화학,2.7,2607,기계/설비/자동차
한국코소(주) ,제조/화학,2.8,3029,기계/설비/자동차
한국타프로기(주) ,제조/화학,2.4,3097,기계/설비/자동차
(주)네오피엠씨 ,제조/화학,2,3348,기계/설비/자동차
(주)삼원강재 ,제조/화학,2.9,4024,기계/설비/자동차
(주)성재 ,제조/화학,1.8,2371,기계/설비/자동차
(주)소네트 ,제조/화학,2.3,6900,기계/설비/자동차
(주)칼라일플루이드테크놀로지스코리아 ,제조/화학,2.9,5253,기계/설비/자동차
(주)컴씨스 ,제조/화학,1.6,3243,기계/설비/자동차
(주)큐블락 ,제조/화학,2.2,4255,기계/설비/자동차
대오정공(주) ,제조/화학,2.6,3061,기계/설비/자동차
대일공업 ,제조/화학,2.4,3065,기계/설비/자동차
대호정기(주) ,제조/화학,1.8,3215,기계/설비/자동차
아이피티씨(주) ,제조/화학,3.1,3801,기계/설비/자동차
엔젯(주) ,제조/화학,3.2,3552,기계/설비/자동차
진행워터웨이(주) ,제조/화학,2.7,3188,기계/설비/자동차
한미에이디엠(주) ,제조/화학,2.2,3057,기계/설비/자동차
현대산기(주) ,제조/화학,2,2772,기계/설비/자동차
(주)노바프로 ,제조/화학,2.3,2613,기계/설비/자동차
글로애져(주) ,제조/화학,2.6,2748,기계/설비/자동차
백산오피씨(주) ,제조/화학,2.5,4113,기계/설비/자동차
베스텍(주) ,제조/화학,2.2,4002,기계/설비/자동차
보원산업(주) ,제조/화학,1.8,3547,기계/설비/자동차
세미텍(주) ,제조/화학,2.6,3549,기계/설비/자동차
연합정밀 ,제조/화학,2.9,3344,기계/설비/자동차
유림공업(주) ,제조/화학,2.8,2641,기계/설비/자동차
제일베어링공업(주) ,제조/화학,2.7,2909,기계/설비/자동차
지덕산업(주) ,제조/화학,2.3,3644,기계/설비/자동차
칸에스티엔(주) ,제조/화학,2.7,4215,기계/설비/자동차
케이제이메디텍(주) ,제조/화학,2.2,3013,기계/설비/자동차
(주)광림 ,제조/화학,2.3,3288,기계/설비/자동차
(주)보고통상 ,제조/화학,1.9,3106,기계/설비/자동차
(주)선우하이테크 ,제조/화학,3.3,3442,기계/설비/자동차
(주)세우엔지니어링 ,제조/화학,2.9,3006,기계/설비/자동차
(주)에스엔에프 ,제조/화학,3.2,3613,기계/설비/자동차
(주)에스지엔지 ,제조/화학,2,3635,기계/설비/자동차
(주)포레스트힐스랩코리아 ,제조/화학,3.2,2613,기계/설비/자동차
보임테크놀러지(주) ,제조/화학,2.5,3430,기계/설비/자동차
부국정공(주) ,제조/화학,2.3,3345,기계/설비/자동차
세광테크(주) ,제조/화학,2.2,3411,기계/설비/자동차
신세기산업(주) ,제조/화학,2,2988,기계/설비/자동차
에스틸(주) ,제조/화학,2.1,3378,기계/설비/자동차
에어비타(주) ,제조/화학,1.9,3160,기계/설비/자동차
에이클로버(주) ,제조/화학,1.6,3418,기계/설비/자동차
존슨매티카탈리스트코리아(주) ,제조/화학,3.5,3227,기계/설비/자동차
진영공업(주) ,제조/화학,2.2,4525,기계/설비/자동차
케이씨이피중공업(주) ,제조/화학,3.3,3736,기계/설비/자동차
케이투레이저시스템(주) ,제조/화학,2.1,3995,기계/설비/자동차
탑런몰드텍(주) ,제조/화학,2.5,3405,기계/설비/자동차
티피씨(주) ,제조/화학,1.8,3162,기계/설비/자동차
퓨얼셀파워(주) ,제조/화학,2.7,4087,기계/설비/자동차
(주)네오디에스 ,제조/화학,2.4,3458,기계/설비/자동차
(주)디케이씨 ,제조/화학,3.2,4241,기계/설비/자동차
(주)로우템 ,제조/화학,2.8,3266,기계/설비/자동차
(주)리트젠 ,제조/화학,2.1,4012,기계/설비/자동차
(주)스타코 ,제조/화학,2.8,3065,기계/설비/자동차
(주)제이에프파트너스 ,제조/화학,2.4,2901,기계/설비/자동차
(주)지피아이 ,제조/화학,2.5,3386,기계/설비/자동차
(주)휴레이저 ,제조/화학,2.9,2438,기계/설비/자동차
대린테크(주) ,제조/화학,2.1,2979,기계/설비/자동차
동해산업(주) ,제조/화학,3.1,2872,기계/설비/자동차
삼우오토메이션 ,제조/화학,2,2772,기계/설비/자동차
삼정오토모티브(주) ,제조/화학,2,2654,기계/설비/자동차
신영제어기(주) ,제조/화학,2.9,3197,기계/설비/자동차
신한엘리베이타(주) ,제조/화학,2.7,2912,기계/설비/자동차
쓰리젯(주) ,제조/화학,1.8,3774,기계/설비/자동차
아이엠텍(주) ,제조/화학,2.2,2546,기계/설비/자동차
조인트유창써멀시스템(주) ,제조/화학,1.9,3050,기계/설비/자동차
케디엠(주) ,제조/화학,2.1,5048,기계/설비/자동차
파나케이아(주) ,제조/화학,2.4,3540,기계/설비/자동차
한국다이소(주) ,제조/화학,3.2,2800,기계/설비/자동차
현대파텍스(주) ,제조/화학,3.1,4834,기계/설비/자동차
(주)솔텍 ,제조/화학,2.9,2465,기계/설비/자동차
(주)인텍오토메이션 ,제조/화학,1.6,3029,기계/설비/자동차
(주)태정기공 ,제조/화학,2.4,2995,기계/설비/자동차
(주)한국마쓰이 ,제조/화학,2.5,2865,기계/설비/자동차
대명공업(주) ,제조/화학,2,2870,기계/설비/자동차
동남정밀 ,제조/화학,1.9,3686,기계/설비/자동차
디에이치이(주) ,제조/화학,2.9,3340,기계/설비/자동차
디와이씨(주) ,제조/화학,3.5,3630,기계/설비/자동차
미래엔비텍(주) ,제조/화학,2.7,3158,기계/설비/자동차
부강테크(주) ,제조/화학,3.2,4447,기계/설비/자동차
사이메딕스(주) ,제조/화학,1.4,4315,기계/설비/자동차
성우플라텍(주) ,제조/화학,1.5,3490,기계/설비/자동차
아하엠텍(주) ,제조/화학,3,3143,기계/설비/자동차
에스에이씨(주) ,제조/화학,3.2,3119,기계/설비/자동차
영동전자 ,제조/화학,2.4,3345,기계/설비/자동차
이노텍 ,제조/화학,3.5,3656,기계/설비/자동차
이원솔루텍(주) ,제조/화학,2,3591,기계/설비/자동차
티와이밸브(주) ,제조/화학,2.6,2863,기계/설비/자동차
한국모비스텍(주) ,제조/화학,2.4,2812,기계/설비/자동차
한양인더스트리(주) ,제조/화학,2.6,3535,기계/설비/자동차
